taxon	sequenceID	length	name	isolate	iso_region	iso_country	iso_year	iso_host	subtype	strain
alignment/AL_IAV_SEG2/member/iav-ncbi-refseqs-seg2/MZ565042	MZ565042	2274	-	-	Jalisco	Mexico: Jalisco	2019	Gallus gallus	H5N2	A/chicken/Jalisco/CPA-06432-19/2019
alignment/AL_IAV_SEG2/member/iav-ncbi-refseqs-seg2/MZ565338	MZ565338	2274	-	-	Queretaro	Mexico: Queretaro	2019	Gallus gallus	H5N2	A/chicken/Queretaro/CPA-03805-19/2019
alignment/AL_IAV_SEG2/member/iav-ncbi-refseqs-seg2/MZ565552	MZ565552	2274	-	-	-	Iceland	2012	Larus argentatus	H6N7	A/herring gull/Iceland/2177/2012
alignment/AL_IAV_SEG2/member/iav-ncbi-refseqs-seg2/MZ565624	MZ565624	2341	-	-	-	Iceland	2012	Larus fuscus	H2N7	A/lesser black-backed gull/Iceland/1792/2012
alignment/AL_IAV_SEG2/member/iav-ncbi-refseqs-seg2/MZ717591	MZ717591	2336	-	-	-	Iceland	2017	Arenaria interpres	H2N5	A/ruddy turnstone/Iceland/6519/2017
alignment/AL_IAV_SEG2/member/iav-ncbi-refseqs-seg2/MZ945738	MZ945738	2341	-	-	-	Spain	2017	Sus scrofa	HxNx	A/swine/Spain/45600-2/2017
alignment/AL_IAV_SEG2/member/iav-ncbi-refseqs-seg2/MZ945769	MZ945769	2341	-	-	-	Spain	2019	Sus scrofa	HxN2	A/swine/Spain/45534-2/2019
alignment/AL_IAV_SEG2/member/iav-ncbi-refseqs-seg2/OL355024	OL355024	2274	-	-	-	Peru	2019	Anas platyrhynchos	H2N6	A/Mallard/Peru/M6/2019
alignment/AL_IAV_SEG2/member/iav-ncbi-refseqs-seg2/OL370541	OL370541	2274	-	-	Victoria	Australia: Victoria	2016	Anas rubripes	H4N1	A/Pacific black duck/Victoria/9708/2016
alignment/AL_IAV_SEG2/member/iav-ncbi-refseqs-seg2/OL370581	OL370581	2274	-	-	South Australia	Australia: South Australia	2017	Anas gracilis	H9N3	A/grey teal/South Australia/17-3278836-7/2017
alignment/AL_IAV_SEG2/member/iav-ncbi-refseqs-seg2/OL370613	OL370613	2274	-	-	Victoria	Australia: Victoria	2017	Anas gracilis	H11N9	A/grey teal/Victoria/10657/2017
alignment/AL_IAV_SEG2/member/iav-ncbi-refseqs-seg2/OL370629	OL370629	2274	-	-	Victoria	Australia: Victoria	2018	Anas gracilis	H1N4	A/grey teal/Victoria/11187/2018
alignment/AL_IAV_SEG2/member/iav-ncbi-refseqs-seg2/OL370677	OL370677	2274	-	-	Western Australia, Broome	Australia: Western Australia, Broome	2018	Calidris canutus	H11N8	A/red knot/Broome/12611/2018
alignment/AL_IAV_SEG2/member/iav-ncbi-refseqs-seg2/OL370685	OL370685	2274	-	-	Victoria	Australia: Victoria	2017	Calidris ruficollis	H4N7	A/red-necked stint/Victoria/12188/2017
alignment/AL_IAV_SEG2/member/iav-ncbi-refseqs-seg2/OL370693	OL370693	2274	-	-	Victoria	Australia: Victoria	2017	Calidris ruficollis	H4N7	A/red-necked stint/Victoria/12198/2017
alignment/AL_IAV_SEG2/member/iav-ncbi-refseqs-seg2/OL370765	OL370765	2274	-	-	Tasmania, King Island	Australia: Tasmania, King Island	2018	Arenaria interpres	H12N5	A/ruddy turnstone/King Island/13149/2018
alignment/AL_IAV_SEG2/member/iav-ncbi-refseqs-seg2/OL370805	OL370805	2274	-	-	Tasmania, King Island	Australia: Tasmania, King Island	2019	Arenaria interpres	H12N2	A/ruddy turnstone/King Island/13883/2019
alignment/AL_IAV_SEG2/member/iav-ncbi-refseqs-seg2/OL370845	OL370845	2274	-	-	Tasmania, King Island	Australia: Tasmania, King Island	2019	Arenaria interpres	H12N2	A/ruddy turnstone/King Island/13928/2019
alignment/AL_IAV_SEG2/member/iav-ncbi-refseqs-seg2/OL370877	OL370877	2274	-	-	Tasmania, King Island	Australia: Tasmania, King Island	2019	Arenaria interpres	H12N2	A/ruddy turnstone/King Island/14018/2019
alignment/AL_IAV_SEG2/member/iav-ncbi-refseqs-seg2/OL371165	OL371165	2274	-	-	Tasmania	Australia: Tasmania	2017	Anseriformes sp	H11N9	A/wild duck/Tasmania/17-0958-33/2017
alignment/AL_IAV_SEG2/member/iav-ncbi-refseqs-seg2/OL371253	OL371253	2277	-	-	Victoria	Australia: Victoria	2014	Anseriformes sp	H5N9	A/wild duck/Victoria/14-0961-1/2014
alignment/AL_IAV_SEG2/member/iav-ncbi-refseqs-seg2/OL371437	OL371437	2274	-	-	South Australia	Australia: South Australia	2016	Aves	H2N1	A/wild waterbird/South Australia/16-7857439-2/2016
alignment/AL_IAV_SEG2/member/iav-ncbi-refseqs-seg2/OL371501	OL371501	2277	-	-	South Australia	Australia: South Australia	2018	Aves	H7N6	A/wild waterbird/South Australia/18-7728954-65/2018
alignment/AL_IAV_SEG2/member/iav-ncbi-refseqs-seg2/OL371509	OL371509	2277	-	-	South Australia	Australia: South Australia	2018	Aves	H9N5	A/wild waterbird/South Australia/18-9201854-12/2018
alignment/AL_IAV_SEG2/member/iav-ncbi-refseqs-seg2/OL371517	OL371517	2277	-	-	South Australia	Australia: South Australia	2018	Aves	H4N4	A/wild waterbird/South Australia/18-9201854-8/2018
alignment/AL_IAV_SEG2/member/iav-ncbi-refseqs-seg2/OL371645	OL371645	2274	-	-	Tasmania	Australia: Tasmania	2018	Aves	H1N7	A/wild waterbird/Tasmania/18-1081-3/2018
alignment/AL_IAV_SEG2/member/iav-ncbi-refseqs-seg2/OL371653	OL371653	2274	-	-	Tasmania	Australia: Tasmania	2018	Aves	H1N7	A/wild waterbird/Tasmania/18-1081-5/2018
alignment/AL_IAV_SEG2/member/iav-ncbi-refseqs-seg2/OL371661	OL371661	2274	-	-	Tasmania	Australia: Tasmania	2020	Aves	H1N6	A/wild waterbird/Tasmania/20-2052-11/2020
alignment/AL_IAV_SEG2/member/iav-ncbi-refseqs-seg2/OL371677	OL371677	2274	-	-	Victoria	Australia: Victoria	2019	Aves	H11N9	A/wild waterbird/Victoria/19-00581-009/2019
alignment/AL_IAV_SEG2/member/iav-ncbi-refseqs-seg2/OL371717	OL371717	2301	-	-	Western Australia	Australia: Western Australia	2014	Aves	H11N5	A/wild waterbird/Western Australia/AS14-0790-6/2014
alignment/AL_IAV_SEG2/member/iav-ncbi-refseqs-seg2/OL371781	OL371781	2274	-	-	Western Australia	Australia: Western Australia	2015	Aves	H2N7	A/wild waterbird/Western Australia/AS15-0827-104/2015
alignment/AL_IAV_SEG2/member/iav-ncbi-refseqs-seg2/OL371829	OL371829	2274	-	-	Western Australia	Australia: Western Australia	2015	Aves	H2N1	A/wild waterbird/Western Australia/AS15-0827-44/2015
alignment/AL_IAV_SEG2/member/iav-ncbi-refseqs-seg2/OL372045	OL372045	2274	-	-	South Australia	Australia: South Australia	2012	Aves	H6N2	A/wild waterfowl/South Australia/12-2206749-25/2012
alignment/AL_IAV_SEG2/member/iav-ncbi-refseqs-seg2/OL372133	OL372133	2274	-	-	Western Australia	Australia: Western Australia	2013	Aves	H2N2	A/wild waterfowl/Western Australia/AS13-1169-81/2013
alignment/AL_IAV_SEG2/member/iav-ncbi-refseqs-seg2/OL422860	OL422860	2274	-	-	Schuyler County, New York	USA: Schuyler County, New York	2021	Anas platyrhynchos	H5N4	A/mallard/New York/AH0179244/2021
alignment/AL_IAV_SEG2/member/iav-ncbi-refseqs-seg2/OL539651	OL539651	2274	-	-	Oneida County, New York	USA: Oneida County, New York	2021	Anas platyrhynchos	H3N1	A/mallard/New York/AH0179440/2021
alignment/AL_IAV_SEG2/member/iav-ncbi-refseqs-seg2/OL583751	OL583751	2274	-	-	Merrimack County, New Hampshire	USA: Merrimack County, New Hampshire	2021	Anas platyrhynchos	H5N3	A/mallard/New Hampshire/AH0190828/2021
alignment/AL_IAV_SEG2/member/iav-ncbi-refseqs-seg2/OM373268	OM373268	2274	-	-	Shandong province	China: Shandong province	2020	Anseriformes sp	H10N8	A/swan/Shandong/W3875/2020
alignment/AL_IAV_SEG2/member/iav-ncbi-refseqs-seg2/OM965832	OM965832	2316	-	-	-	USA	2021	Calidris canutus	H13N6	A/Red Knot/Delaware/224/2021
alignment/AL_IAV_SEG2/member/iav-ncbi-refseqs-seg2/OM965841	OM965841	2316	-	-	-	USA	2021	Arenaria interpres	H10N3	A/Ruddy Turnstone/Delaware/113/2021
alignment/AL_IAV_SEG2/member/iav-ncbi-refseqs-seg2/OM966103	OM966103	2316	-	-	-	USA	2021	Calidris alba	H10N3	A/Sanderling/Delaware/507/2021
alignment/AL_IAV_SEG2/member/iav-ncbi-refseqs-seg2/OM966132	OM966132	2316	-	-	-	USA	2021	Arenaria interpres	H10N9	A/Ruddy Turnstone/Delaware/49/2021
alignment/AL_IAV_SEG2/member/iav-ncbi-refseqs-seg2/ON563782	ON563782	2312	-	-	-	USA	2022	Homo sapiens	H3N2	A/Pennsylvania/HUPB210071/2022
alignment/AL_IAV_SEG2/member/iav-ncbi-refseqs-seg2/ON598595	ON598595	2274	-	-	-	China	2020	Gallus gallus	H10N3	A/chicken/China/2069/2020
