taxon	sequenceID	length	name	isolate	iso_region	iso_country	iso_year	iso_host	subtype	strain
alignment/AL_IAV_SEG4/member/iav-ncbi-refseqs-seg4/MZ565044	MZ565044	1695	-	-	Jalisco	Mexico: Jalisco	2019	Gallus gallus	H5N2	A/chicken/Jalisco/CPA-06432-19/2019
alignment/AL_IAV_SEG4/member/iav-ncbi-refseqs-seg4/MZ565340	MZ565340	1695	-	-	Queretaro	Mexico: Queretaro	2019	Gallus gallus	H5N2	A/chicken/Queretaro/CPA-03805-19/2019
alignment/AL_IAV_SEG4/member/iav-ncbi-refseqs-seg4/MZ565546	MZ565546	1711	-	-	-	Iceland	2012	Larus argentatus	H6N7	A/herring gull/Iceland/2177/2012
alignment/AL_IAV_SEG4/member/iav-ncbi-refseqs-seg4/MZ565618	MZ565618	1771	-	-	-	Iceland	2012	Larus fuscus	H2N7	A/lesser black-backed gull/Iceland/1792/2012
alignment/AL_IAV_SEG4/member/iav-ncbi-refseqs-seg4/MZ717585	MZ717585	1711	-	-	-	Iceland	2017	Arenaria interpres	H2N5	A/ruddy turnstone/Iceland/6519/2017
alignment/AL_IAV_SEG4/member/iav-ncbi-refseqs-seg4/MZ945740	MZ945740	1777	-	-	-	Spain	2017	Sus scrofa	HxNx	A/swine/Spain/45600-2/2017
alignment/AL_IAV_SEG4/member/iav-ncbi-refseqs-seg4/MZ945771	MZ945771	1777	-	-	-	Spain	2019	Sus scrofa	HxN2	A/swine/Spain/45534-2/2019
alignment/AL_IAV_SEG4/member/iav-ncbi-refseqs-seg4/OL355026	OL355026	1689	-	-	-	Peru	2019	Anas platyrhynchos	H2N6	A/Mallard/Peru/M6/2019
alignment/AL_IAV_SEG4/member/iav-ncbi-refseqs-seg4/OL370543	OL370543	1695	-	-	Victoria	Australia: Victoria	2016	Anas rubripes	H4N1	A/Pacific black duck/Victoria/9708/2016
alignment/AL_IAV_SEG4/member/iav-ncbi-refseqs-seg4/OL370583	OL370583	1683	-	-	South Australia	Australia: South Australia	2017	Anas gracilis	H9N3	A/grey teal/South Australia/17-3278836-7/2017
alignment/AL_IAV_SEG4/member/iav-ncbi-refseqs-seg4/OL370615	OL370615	1698	-	-	Victoria	Australia: Victoria	2017	Anas gracilis	H11N9	A/grey teal/Victoria/10657/2017
alignment/AL_IAV_SEG4/member/iav-ncbi-refseqs-seg4/OL370631	OL370631	1701	-	-	Victoria	Australia: Victoria	2018	Anas gracilis	H1N4	A/grey teal/Victoria/11187/2018
alignment/AL_IAV_SEG4/member/iav-ncbi-refseqs-seg4/OL370679	OL370679	1698	-	-	Western Australia, Broome	Australia: Western Australia, Broome	2018	Calidris canutus	H11N8	A/red knot/Broome/12611/2018
alignment/AL_IAV_SEG4/member/iav-ncbi-refseqs-seg4/OL370687	OL370687	1695	-	-	Victoria	Australia: Victoria	2017	Calidris ruficollis	H4N7	A/red-necked stint/Victoria/12188/2017
alignment/AL_IAV_SEG4/member/iav-ncbi-refseqs-seg4/OL370695	OL370695	1695	-	-	Victoria	Australia: Victoria	2017	Calidris ruficollis	H4N7	A/red-necked stint/Victoria/12198/2017
alignment/AL_IAV_SEG4/member/iav-ncbi-refseqs-seg4/OL370767	OL370767	1695	-	-	Tasmania, King Island	Australia: Tasmania, King Island	2018	Arenaria interpres	H12N5	A/ruddy turnstone/King Island/13149/2018
alignment/AL_IAV_SEG4/member/iav-ncbi-refseqs-seg4/OL370807	OL370807	1695	-	-	Tasmania, King Island	Australia: Tasmania, King Island	2019	Arenaria interpres	H12N2	A/ruddy turnstone/King Island/13883/2019
alignment/AL_IAV_SEG4/member/iav-ncbi-refseqs-seg4/OL370847	OL370847	1695	-	-	Tasmania, King Island	Australia: Tasmania, King Island	2019	Arenaria interpres	H12N2	A/ruddy turnstone/King Island/13928/2019
alignment/AL_IAV_SEG4/member/iav-ncbi-refseqs-seg4/OL370879	OL370879	1695	-	-	Tasmania, King Island	Australia: Tasmania, King Island	2019	Arenaria interpres	H12N2	A/ruddy turnstone/King Island/14018/2019
alignment/AL_IAV_SEG4/member/iav-ncbi-refseqs-seg4/OL371167	OL371167	1698	-	-	Tasmania	Australia: Tasmania	2017	Anseriformes sp	H11N9	A/wild duck/Tasmania/17-0958-33/2017
alignment/AL_IAV_SEG4/member/iav-ncbi-refseqs-seg4/OL371255	OL371255	1692	-	-	Victoria	Australia: Victoria	2014	Anseriformes sp	H5N9	A/wild duck/Victoria/14-0961-1/2014
alignment/AL_IAV_SEG4/member/iav-ncbi-refseqs-seg4/OL371439	OL371439	1689	-	-	South Australia	Australia: South Australia	2016	Aves	H2N1	A/wild waterbird/South Australia/16-7857439-2/2016
alignment/AL_IAV_SEG4/member/iav-ncbi-refseqs-seg4/OL371503	OL371503	1683	-	-	South Australia	Australia: South Australia	2018	Aves	H7N6	A/wild waterbird/South Australia/18-7728954-65/2018
alignment/AL_IAV_SEG4/member/iav-ncbi-refseqs-seg4/OL371511	OL371511	1683	-	-	South Australia	Australia: South Australia	2018	Aves	H9N5	A/wild waterbird/South Australia/18-9201854-12/2018
alignment/AL_IAV_SEG4/member/iav-ncbi-refseqs-seg4/OL371519	OL371519	1695	-	-	South Australia	Australia: South Australia	2018	Aves	H4N4	A/wild waterbird/South Australia/18-9201854-8/2018
alignment/AL_IAV_SEG4/member/iav-ncbi-refseqs-seg4/OL371647	OL371647	1701	-	-	Tasmania	Australia: Tasmania	2018	Aves	H1N7	A/wild waterbird/Tasmania/18-1081-3/2018
alignment/AL_IAV_SEG4/member/iav-ncbi-refseqs-seg4/OL371655	OL371655	1701	-	-	Tasmania	Australia: Tasmania	2018	Aves	H1N7	A/wild waterbird/Tasmania/18-1081-5/2018
alignment/AL_IAV_SEG4/member/iav-ncbi-refseqs-seg4/OL371663	OL371663	1701	-	-	Tasmania	Australia: Tasmania	2020	Aves	H1N6	A/wild waterbird/Tasmania/20-2052-11/2020
alignment/AL_IAV_SEG4/member/iav-ncbi-refseqs-seg4/OL371679	OL371679	1698	-	-	Victoria	Australia: Victoria	2019	Aves	H11N9	A/wild waterbird/Victoria/19-00581-009/2019
alignment/AL_IAV_SEG4/member/iav-ncbi-refseqs-seg4/OL371719	OL371719	1719	-	-	Western Australia	Australia: Western Australia	2014	Aves	H11N5	A/wild waterbird/Western Australia/AS14-0790-6/2014
alignment/AL_IAV_SEG4/member/iav-ncbi-refseqs-seg4/OL371783	OL371783	1689	-	-	Western Australia	Australia: Western Australia	2015	Aves	H2N7	A/wild waterbird/Western Australia/AS15-0827-104/2015
alignment/AL_IAV_SEG4/member/iav-ncbi-refseqs-seg4/OL371831	OL371831	1689	-	-	Western Australia	Australia: Western Australia	2015	Aves	H2N1	A/wild waterbird/Western Australia/AS15-0827-44/2015
alignment/AL_IAV_SEG4/member/iav-ncbi-refseqs-seg4/OL372047	OL372047	1701	-	-	South Australia	Australia: South Australia	2012	Aves	H6N2	A/wild waterfowl/South Australia/12-2206749-25/2012
alignment/AL_IAV_SEG4/member/iav-ncbi-refseqs-seg4/OL372135	OL372135	1689	-	-	Western Australia	Australia: Western Australia	2013	Aves	H2N2	A/wild waterfowl/Western Australia/AS13-1169-81/2013
alignment/AL_IAV_SEG4/member/iav-ncbi-refseqs-seg4/OL422862	OL422862	1695	-	-	Schuyler County, New York	USA: Schuyler County, New York	2021	Anas platyrhynchos	H5N4	A/mallard/New York/AH0179244/2021
alignment/AL_IAV_SEG4/member/iav-ncbi-refseqs-seg4/OL539653	OL539653	1701	-	-	Oneida County, New York	USA: Oneida County, New York	2021	Anas platyrhynchos	H3N1	A/mallard/New York/AH0179440/2021
alignment/AL_IAV_SEG4/member/iav-ncbi-refseqs-seg4/OL583753	OL583753	1695	-	-	Merrimack County, New Hampshire	USA: Merrimack County, New Hampshire	2021	Anas platyrhynchos	H5N3	A/mallard/New Hampshire/AH0190828/2021
alignment/AL_IAV_SEG4/member/iav-ncbi-refseqs-seg4/OM373270	OM373270	1686	-	-	Shandong province	China: Shandong province	2020	Anseriformes sp	H10N8	A/swan/Shandong/W3875/2020
alignment/AL_IAV_SEG4/member/iav-ncbi-refseqs-seg4/OM965834	OM965834	1745	-	-	-	USA	2021	Calidris canutus	H13N6	A/Red Knot/Delaware/224/2021
alignment/AL_IAV_SEG4/member/iav-ncbi-refseqs-seg4/OM965835	OM965835	1703	-	-	-	USA	2021	Arenaria interpres	H10N3	A/Ruddy Turnstone/Delaware/113/2021
alignment/AL_IAV_SEG4/member/iav-ncbi-refseqs-seg4/OM966098	OM966098	1703	-	-	-	USA	2021	Calidris alba	H10N3	A/Sanderling/Delaware/507/2021
alignment/AL_IAV_SEG4/member/iav-ncbi-refseqs-seg4/OM966127	OM966127	1703	-	-	-	USA	2021	Arenaria interpres	H10N9	A/Ruddy Turnstone/Delaware/49/2021
alignment/AL_IAV_SEG4/member/iav-ncbi-refseqs-seg4/ON563787	ON563787	1737	-	-	-	USA	2022	Homo sapiens	H3N2	A/Pennsylvania/HUPB210071/2022
alignment/AL_IAV_SEG4/member/iav-ncbi-refseqs-seg4/ON598601	ON598601	1686	-	-	-	China	2020	Gallus gallus	H10N3	A/chicken/China/2069/2020
