taxon	sequenceID	length	name	isolate	iso_region	iso_country	iso_year	iso_host	subtype	strain
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/MZ565043	MZ565043	2151	-	-	Jalisco	Mexico: Jalisco	2019	Gallus gallus	H5N2	A/chicken/Jalisco/CPA-06432-19/2019
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/MZ565339	MZ565339	2151	-	-	Queretaro	Mexico: Queretaro	2019	Gallus gallus	H5N2	A/chicken/Queretaro/CPA-03805-19/2019
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/MZ565551	MZ565551	2191	-	-	-	Iceland	2012	Larus argentatus	H6N7	A/herring gull/Iceland/2177/2012
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/MZ565623	MZ565623	2211	-	-	-	Iceland	2012	Larus fuscus	H2N7	A/lesser black-backed gull/Iceland/1792/2012
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/MZ717590	MZ717590	2199	-	-	-	Iceland	2017	Arenaria interpres	H2N5	A/ruddy turnstone/Iceland/6519/2017
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/MZ945739	MZ945739	2233	-	-	-	Spain	2017	Sus scrofa	HxNx	A/swine/Spain/45600-2/2017
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/MZ945770	MZ945770	2233	-	-	-	Spain	2019	Sus scrofa	HxN2	A/swine/Spain/45534-2/2019
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/OL355025	OL355025	2151	-	-	-	Peru	2019	Anas platyrhynchos	H2N6	A/Mallard/Peru/M6/2019
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/OL370542	OL370542	2151	-	-	Victoria	Australia: Victoria	2016	Anas rubripes	H4N1	A/Pacific black duck/Victoria/9708/2016
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/OL370582	OL370582	2151	-	-	South Australia	Australia: South Australia	2017	Anas gracilis	H9N3	A/grey teal/South Australia/17-3278836-7/2017
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/OL370614	OL370614	2151	-	-	Victoria	Australia: Victoria	2017	Anas gracilis	H11N9	A/grey teal/Victoria/10657/2017
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/OL370630	OL370630	2151	-	-	Victoria	Australia: Victoria	2018	Anas gracilis	H1N4	A/grey teal/Victoria/11187/2018
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/OL370678	OL370678	2151	-	-	Western Australia, Broome	Australia: Western Australia, Broome	2018	Calidris canutus	H11N8	A/red knot/Broome/12611/2018
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/OL370686	OL370686	2151	-	-	Victoria	Australia: Victoria	2017	Calidris ruficollis	H4N7	A/red-necked stint/Victoria/12188/2017
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/OL370694	OL370694	2151	-	-	Victoria	Australia: Victoria	2017	Calidris ruficollis	H4N7	A/red-necked stint/Victoria/12198/2017
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/OL370766	OL370766	2151	-	-	Tasmania, King Island	Australia: Tasmania, King Island	2018	Arenaria interpres	H12N5	A/ruddy turnstone/King Island/13149/2018
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/OL370806	OL370806	2151	-	-	Tasmania, King Island	Australia: Tasmania, King Island	2019	Arenaria interpres	H12N2	A/ruddy turnstone/King Island/13883/2019
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/OL370846	OL370846	2151	-	-	Tasmania, King Island	Australia: Tasmania, King Island	2019	Arenaria interpres	H12N2	A/ruddy turnstone/King Island/13928/2019
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/OL370878	OL370878	2151	-	-	Tasmania, King Island	Australia: Tasmania, King Island	2019	Arenaria interpres	H12N2	A/ruddy turnstone/King Island/14018/2019
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/OL371166	OL371166	2151	-	-	Tasmania	Australia: Tasmania	2017	Anseriformes sp	H11N9	A/wild duck/Tasmania/17-0958-33/2017
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/OL371254	OL371254	2151	-	-	Victoria	Australia: Victoria	2014	Anseriformes sp	H5N9	A/wild duck/Victoria/14-0961-1/2014
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/OL371438	OL371438	2151	-	-	South Australia	Australia: South Australia	2016	Aves	H2N1	A/wild waterbird/South Australia/16-7857439-2/2016
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/OL371502	OL371502	2151	-	-	South Australia	Australia: South Australia	2018	Aves	H7N6	A/wild waterbird/South Australia/18-7728954-65/2018
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/OL371510	OL371510	2151	-	-	South Australia	Australia: South Australia	2018	Aves	H9N5	A/wild waterbird/South Australia/18-9201854-12/2018
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/OL371518	OL371518	2151	-	-	South Australia	Australia: South Australia	2018	Aves	H4N4	A/wild waterbird/South Australia/18-9201854-8/2018
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/OL371646	OL371646	2151	-	-	Tasmania	Australia: Tasmania	2018	Aves	H1N7	A/wild waterbird/Tasmania/18-1081-3/2018
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/OL371654	OL371654	2151	-	-	Tasmania	Australia: Tasmania	2018	Aves	H1N7	A/wild waterbird/Tasmania/18-1081-5/2018
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/OL371662	OL371662	2151	-	-	Tasmania	Australia: Tasmania	2020	Aves	H1N6	A/wild waterbird/Tasmania/20-2052-11/2020
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/OL371678	OL371678	2151	-	-	Victoria	Australia: Victoria	2019	Aves	H11N9	A/wild waterbird/Victoria/19-00581-009/2019
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/OL371718	OL371718	2209	-	-	Western Australia	Australia: Western Australia	2014	Aves	H11N5	A/wild waterbird/Western Australia/AS14-0790-6/2014
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/OL371782	OL371782	2151	-	-	Western Australia	Australia: Western Australia	2015	Aves	H2N7	A/wild waterbird/Western Australia/AS15-0827-104/2015
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/OL371830	OL371830	2151	-	-	Western Australia	Australia: Western Australia	2015	Aves	H2N1	A/wild waterbird/Western Australia/AS15-0827-44/2015
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/OL372046	OL372046	2151	-	-	South Australia	Australia: South Australia	2012	Aves	H6N2	A/wild waterfowl/South Australia/12-2206749-25/2012
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/OL372134	OL372134	2151	-	-	Western Australia	Australia: Western Australia	2013	Aves	H2N2	A/wild waterfowl/Western Australia/AS13-1169-81/2013
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/OL422861	OL422861	2151	-	-	Schuyler County, New York	USA: Schuyler County, New York	2021	Anas platyrhynchos	H5N4	A/mallard/New York/AH0179244/2021
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/OL539652	OL539652	2151	-	-	Oneida County, New York	USA: Oneida County, New York	2021	Anas platyrhynchos	H3N1	A/mallard/New York/AH0179440/2021
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/OL583752	OL583752	2151	-	-	Merrimack County, New Hampshire	USA: Merrimack County, New Hampshire	2021	Anas platyrhynchos	H5N3	A/mallard/New Hampshire/AH0190828/2021
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/OM373269	OM373269	2151	-	-	Shandong province	China: Shandong province	2020	Anseriformes sp	H10N8	A/swan/Shandong/W3875/2020
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/OM965831	OM965831	2208	-	-	-	USA	2021	Calidris canutus	H13N6	A/Red Knot/Delaware/224/2021
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/OM965840	OM965840	2208	-	-	-	USA	2021	Arenaria interpres	H10N3	A/Ruddy Turnstone/Delaware/113/2021
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/OM966102	OM966102	2208	-	-	-	USA	2021	Calidris alba	H10N3	A/Sanderling/Delaware/507/2021
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/OM966131	OM966131	2208	-	-	-	USA	2021	Arenaria interpres	H10N9	A/Ruddy Turnstone/Delaware/49/2021
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/ON563783	ON563783	2192	-	-	-	USA	2022	Homo sapiens	H3N2	A/Pennsylvania/HUPB210071/2022
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/ON598596	ON598596	2151	-	-	-	China	2020	Gallus gallus	H10N3	A/chicken/China/2069/2020
