taxon	sequenceID	length	name	isolate	iso_region	iso_country	iso_year	iso_host	subtype	strain
alignment/AL_IAV_SEG5/member/iav-ncbi-refseqs-seg5/MZ565045	MZ565045	1497	-	-	Jalisco	Mexico: Jalisco	2019	Gallus gallus	H5N2	A/chicken/Jalisco/CPA-06432-19/2019
alignment/AL_IAV_SEG5/member/iav-ncbi-refseqs-seg5/MZ565341	MZ565341	1497	-	-	Queretaro	Mexico: Queretaro	2019	Gallus gallus	H5N2	A/chicken/Queretaro/CPA-03805-19/2019
alignment/AL_IAV_SEG5/member/iav-ncbi-refseqs-seg5/MZ565549	MZ565549	1561	-	-	-	Iceland	2012	Larus argentatus	H6N7	A/herring gull/Iceland/2177/2012
alignment/AL_IAV_SEG5/member/iav-ncbi-refseqs-seg5/MZ565621	MZ565621	1565	-	-	-	Iceland	2012	Larus fuscus	H2N7	A/lesser black-backed gull/Iceland/1792/2012
alignment/AL_IAV_SEG5/member/iav-ncbi-refseqs-seg5/MZ717588	MZ717588	1565	-	-	-	Iceland	2017	Arenaria interpres	H2N5	A/ruddy turnstone/Iceland/6519/2017
alignment/AL_IAV_SEG5/member/iav-ncbi-refseqs-seg5/MZ945741	MZ945741	1566	-	-	-	Spain	2017	Sus scrofa	HxNx	A/swine/Spain/45600-2/2017
alignment/AL_IAV_SEG5/member/iav-ncbi-refseqs-seg5/MZ945772	MZ945772	1566	-	-	-	Spain	2019	Sus scrofa	HxN2	A/swine/Spain/45534-2/2019
alignment/AL_IAV_SEG5/member/iav-ncbi-refseqs-seg5/OL355027	OL355027	1497	-	-	-	Peru	2019	Anas platyrhynchos	H2N6	A/Mallard/Peru/M6/2019
alignment/AL_IAV_SEG5/member/iav-ncbi-refseqs-seg5/OL370544	OL370544	1497	-	-	Victoria	Australia: Victoria	2016	Anas rubripes	H4N1	A/Pacific black duck/Victoria/9708/2016
alignment/AL_IAV_SEG5/member/iav-ncbi-refseqs-seg5/OL370584	OL370584	1497	-	-	South Australia	Australia: South Australia	2017	Anas gracilis	H9N3	A/grey teal/South Australia/17-3278836-7/2017
alignment/AL_IAV_SEG5/member/iav-ncbi-refseqs-seg5/OL370616	OL370616	1497	-	-	Victoria	Australia: Victoria	2017	Anas gracilis	H11N9	A/grey teal/Victoria/10657/2017
alignment/AL_IAV_SEG5/member/iav-ncbi-refseqs-seg5/OL370632	OL370632	1497	-	-	Victoria	Australia: Victoria	2018	Anas gracilis	H1N4	A/grey teal/Victoria/11187/2018
alignment/AL_IAV_SEG5/member/iav-ncbi-refseqs-seg5/OL370680	OL370680	1497	-	-	Western Australia, Broome	Australia: Western Australia, Broome	2018	Calidris canutus	H11N8	A/red knot/Broome/12611/2018
alignment/AL_IAV_SEG5/member/iav-ncbi-refseqs-seg5/OL370688	OL370688	1497	-	-	Victoria	Australia: Victoria	2017	Calidris ruficollis	H4N7	A/red-necked stint/Victoria/12188/2017
alignment/AL_IAV_SEG5/member/iav-ncbi-refseqs-seg5/OL370696	OL370696	1497	-	-	Victoria	Australia: Victoria	2017	Calidris ruficollis	H4N7	A/red-necked stint/Victoria/12198/2017
alignment/AL_IAV_SEG5/member/iav-ncbi-refseqs-seg5/OL370768	OL370768	1497	-	-	Tasmania, King Island	Australia: Tasmania, King Island	2018	Arenaria interpres	H12N5	A/ruddy turnstone/King Island/13149/2018
alignment/AL_IAV_SEG5/member/iav-ncbi-refseqs-seg5/OL370808	OL370808	1497	-	-	Tasmania, King Island	Australia: Tasmania, King Island	2019	Arenaria interpres	H12N2	A/ruddy turnstone/King Island/13883/2019
alignment/AL_IAV_SEG5/member/iav-ncbi-refseqs-seg5/OL370848	OL370848	1497	-	-	Tasmania, King Island	Australia: Tasmania, King Island	2019	Arenaria interpres	H12N2	A/ruddy turnstone/King Island/13928/2019
alignment/AL_IAV_SEG5/member/iav-ncbi-refseqs-seg5/OL370880	OL370880	1497	-	-	Tasmania, King Island	Australia: Tasmania, King Island	2019	Arenaria interpres	H12N2	A/ruddy turnstone/King Island/14018/2019
alignment/AL_IAV_SEG5/member/iav-ncbi-refseqs-seg5/OL371168	OL371168	1497	-	-	Tasmania	Australia: Tasmania	2017	Anseriformes sp	H11N9	A/wild duck/Tasmania/17-0958-33/2017
alignment/AL_IAV_SEG5/member/iav-ncbi-refseqs-seg5/OL371256	OL371256	1497	-	-	Victoria	Australia: Victoria	2014	Anseriformes sp	H5N9	A/wild duck/Victoria/14-0961-1/2014
alignment/AL_IAV_SEG5/member/iav-ncbi-refseqs-seg5/OL371440	OL371440	1497	-	-	South Australia	Australia: South Australia	2016	Aves	H2N1	A/wild waterbird/South Australia/16-7857439-2/2016
alignment/AL_IAV_SEG5/member/iav-ncbi-refseqs-seg5/OL371504	OL371504	1497	-	-	South Australia	Australia: South Australia	2018	Aves	H7N6	A/wild waterbird/South Australia/18-7728954-65/2018
alignment/AL_IAV_SEG5/member/iav-ncbi-refseqs-seg5/OL371512	OL371512	1497	-	-	South Australia	Australia: South Australia	2018	Aves	H9N5	A/wild waterbird/South Australia/18-9201854-12/2018
alignment/AL_IAV_SEG5/member/iav-ncbi-refseqs-seg5/OL371520	OL371520	1497	-	-	South Australia	Australia: South Australia	2018	Aves	H4N4	A/wild waterbird/South Australia/18-9201854-8/2018
alignment/AL_IAV_SEG5/member/iav-ncbi-refseqs-seg5/OL371648	OL371648	1497	-	-	Tasmania	Australia: Tasmania	2018	Aves	H1N7	A/wild waterbird/Tasmania/18-1081-3/2018
alignment/AL_IAV_SEG5/member/iav-ncbi-refseqs-seg5/OL371656	OL371656	1497	-	-	Tasmania	Australia: Tasmania	2018	Aves	H1N7	A/wild waterbird/Tasmania/18-1081-5/2018
alignment/AL_IAV_SEG5/member/iav-ncbi-refseqs-seg5/OL371664	OL371664	1497	-	-	Tasmania	Australia: Tasmania	2020	Aves	H1N6	A/wild waterbird/Tasmania/20-2052-11/2020
alignment/AL_IAV_SEG5/member/iav-ncbi-refseqs-seg5/OL371680	OL371680	1497	-	-	Victoria	Australia: Victoria	2019	Aves	H11N9	A/wild waterbird/Victoria/19-00581-009/2019
alignment/AL_IAV_SEG5/member/iav-ncbi-refseqs-seg5/OL371720	OL371720	1540	-	-	Western Australia	Australia: Western Australia	2014	Aves	H11N5	A/wild waterbird/Western Australia/AS14-0790-6/2014
alignment/AL_IAV_SEG5/member/iav-ncbi-refseqs-seg5/OL371784	OL371784	1497	-	-	Western Australia	Australia: Western Australia	2015	Aves	H2N7	A/wild waterbird/Western Australia/AS15-0827-104/2015
alignment/AL_IAV_SEG5/member/iav-ncbi-refseqs-seg5/OL371832	OL371832	1497	-	-	Western Australia	Australia: Western Australia	2015	Aves	H2N1	A/wild waterbird/Western Australia/AS15-0827-44/2015
alignment/AL_IAV_SEG5/member/iav-ncbi-refseqs-seg5/OL372048	OL372048	1497	-	-	South Australia	Australia: South Australia	2012	Aves	H6N2	A/wild waterfowl/South Australia/12-2206749-25/2012
alignment/AL_IAV_SEG5/member/iav-ncbi-refseqs-seg5/OL372136	OL372136	1497	-	-	Western Australia	Australia: Western Australia	2013	Aves	H2N2	A/wild waterfowl/Western Australia/AS13-1169-81/2013
alignment/AL_IAV_SEG5/member/iav-ncbi-refseqs-seg5/OL422863	OL422863	1497	-	-	Schuyler County, New York	USA: Schuyler County, New York	2021	Anas platyrhynchos	H5N4	A/mallard/New York/AH0179244/2021
alignment/AL_IAV_SEG5/member/iav-ncbi-refseqs-seg5/OL539654	OL539654	1497	-	-	Oneida County, New York	USA: Oneida County, New York	2021	Anas platyrhynchos	H3N1	A/mallard/New York/AH0179440/2021
alignment/AL_IAV_SEG5/member/iav-ncbi-refseqs-seg5/OL583754	OL583754	1497	-	-	Merrimack County, New Hampshire	USA: Merrimack County, New Hampshire	2021	Anas platyrhynchos	H5N3	A/mallard/New Hampshire/AH0190828/2021
alignment/AL_IAV_SEG5/member/iav-ncbi-refseqs-seg5/OM373271	OM373271	1497	-	-	Shandong province	China: Shandong province	2020	Anseriformes sp	H10N8	A/swan/Shandong/W3875/2020
alignment/AL_IAV_SEG5/member/iav-ncbi-refseqs-seg5/OM965829	OM965829	1539	-	-	-	USA	2021	Calidris canutus	H13N6	A/Red Knot/Delaware/224/2021
alignment/AL_IAV_SEG5/member/iav-ncbi-refseqs-seg5/OM965838	OM965838	1540	-	-	-	USA	2021	Arenaria interpres	H10N3	A/Ruddy Turnstone/Delaware/113/2021
alignment/AL_IAV_SEG5/member/iav-ncbi-refseqs-seg5/OM966100	OM966100	1540	-	-	-	USA	2021	Calidris alba	H10N3	A/Sanderling/Delaware/507/2021
alignment/AL_IAV_SEG5/member/iav-ncbi-refseqs-seg5/OM966129	OM966129	1539	-	-	-	USA	2021	Arenaria interpres	H10N9	A/Ruddy Turnstone/Delaware/49/2021
alignment/AL_IAV_SEG5/member/iav-ncbi-refseqs-seg5/ON563785	ON563785	1539	-	-	-	USA	2022	Homo sapiens	H3N2	A/Pennsylvania/HUPB210071/2022
alignment/AL_IAV_SEG5/member/iav-ncbi-refseqs-seg5/ON598598	ON598598	1497	-	-	-	China	2020	Gallus gallus	H10N3	A/chicken/China/2069/2020
