taxon	sequenceID	length	name	isolate	iso_region	iso_country	iso_year	iso_host	subtype	strain
alignment/AL_IAV_SEG7/member/iav-ncbi-refseqs-seg7/MZ565047	MZ565047	982	-	-	Jalisco	Mexico: Jalisco	2019	Gallus gallus	H5N2	A/chicken/Jalisco/CPA-06432-19/2019
alignment/AL_IAV_SEG7/member/iav-ncbi-refseqs-seg7/MZ565343	MZ565343	982	-	-	Queretaro	Mexico: Queretaro	2019	Gallus gallus	H5N2	A/chicken/Queretaro/CPA-03805-19/2019
alignment/AL_IAV_SEG7/member/iav-ncbi-refseqs-seg7/MZ565547	MZ565547	1002	-	-	-	Iceland	2012	Larus argentatus	H6N7	A/herring gull/Iceland/2177/2012
alignment/AL_IAV_SEG7/member/iav-ncbi-refseqs-seg7/MZ565619	MZ565619	1002	-	-	-	Iceland	2012	Larus fuscus	H2N7	A/lesser black-backed gull/Iceland/1792/2012
alignment/AL_IAV_SEG7/member/iav-ncbi-refseqs-seg7/MZ717586	MZ717586	1023	-	-	-	Iceland	2017	Arenaria interpres	H2N5	A/ruddy turnstone/Iceland/6519/2017
alignment/AL_IAV_SEG7/member/iav-ncbi-refseqs-seg7/MZ945743	MZ945743	1027	-	-	-	Spain	2017	Sus scrofa	HxNx	A/swine/Spain/45600-2/2017
alignment/AL_IAV_SEG7/member/iav-ncbi-refseqs-seg7/MZ945774	MZ945774	1027	-	-	-	Spain	2019	Sus scrofa	HxN2	A/swine/Spain/45534-2/2019
alignment/AL_IAV_SEG7/member/iav-ncbi-refseqs-seg7/OL355029	OL355029	982	-	-	-	Peru	2019	Anas platyrhynchos	H2N6	A/Mallard/Peru/M6/2019
alignment/AL_IAV_SEG7/member/iav-ncbi-refseqs-seg7/OL370546	OL370546	982	-	-	Victoria	Australia: Victoria	2016	Anas rubripes	H4N1	A/Pacific black duck/Victoria/9708/2016
alignment/AL_IAV_SEG7/member/iav-ncbi-refseqs-seg7/OL370586	OL370586	982	-	-	South Australia	Australia: South Australia	2017	Anas gracilis	H9N3	A/grey teal/South Australia/17-3278836-7/2017
alignment/AL_IAV_SEG7/member/iav-ncbi-refseqs-seg7/OL370618	OL370618	982	-	-	Victoria	Australia: Victoria	2017	Anas gracilis	H11N9	A/grey teal/Victoria/10657/2017
alignment/AL_IAV_SEG7/member/iav-ncbi-refseqs-seg7/OL370634	OL370634	982	-	-	Victoria	Australia: Victoria	2018	Anas gracilis	H1N4	A/grey teal/Victoria/11187/2018
alignment/AL_IAV_SEG7/member/iav-ncbi-refseqs-seg7/OL370682	OL370682	982	-	-	Western Australia, Broome	Australia: Western Australia, Broome	2018	Calidris canutus	H11N8	A/red knot/Broome/12611/2018
alignment/AL_IAV_SEG7/member/iav-ncbi-refseqs-seg7/OL370690	OL370690	982	-	-	Victoria	Australia: Victoria	2017	Calidris ruficollis	H4N7	A/red-necked stint/Victoria/12188/2017
alignment/AL_IAV_SEG7/member/iav-ncbi-refseqs-seg7/OL370698	OL370698	982	-	-	Victoria	Australia: Victoria	2017	Calidris ruficollis	H4N7	A/red-necked stint/Victoria/12198/2017
alignment/AL_IAV_SEG7/member/iav-ncbi-refseqs-seg7/OL370770	OL370770	982	-	-	Tasmania, King Island	Australia: Tasmania, King Island	2018	Arenaria interpres	H12N5	A/ruddy turnstone/King Island/13149/2018
alignment/AL_IAV_SEG7/member/iav-ncbi-refseqs-seg7/OL370810	OL370810	982	-	-	Tasmania, King Island	Australia: Tasmania, King Island	2019	Arenaria interpres	H12N2	A/ruddy turnstone/King Island/13883/2019
alignment/AL_IAV_SEG7/member/iav-ncbi-refseqs-seg7/OL370850	OL370850	982	-	-	Tasmania, King Island	Australia: Tasmania, King Island	2019	Arenaria interpres	H12N2	A/ruddy turnstone/King Island/13928/2019
alignment/AL_IAV_SEG7/member/iav-ncbi-refseqs-seg7/OL370882	OL370882	982	-	-	Tasmania, King Island	Australia: Tasmania, King Island	2019	Arenaria interpres	H12N2	A/ruddy turnstone/King Island/14018/2019
alignment/AL_IAV_SEG7/member/iav-ncbi-refseqs-seg7/OL371170	OL371170	982	-	-	Tasmania	Australia: Tasmania	2017	Anseriformes sp	H11N9	A/wild duck/Tasmania/17-0958-33/2017
alignment/AL_IAV_SEG7/member/iav-ncbi-refseqs-seg7/OL371258	OL371258	982	-	-	Victoria	Australia: Victoria	2014	Anseriformes sp	H5N9	A/wild duck/Victoria/14-0961-1/2014
alignment/AL_IAV_SEG7/member/iav-ncbi-refseqs-seg7/OL371442	OL371442	982	-	-	South Australia	Australia: South Australia	2016	Aves	H2N1	A/wild waterbird/South Australia/16-7857439-2/2016
alignment/AL_IAV_SEG7/member/iav-ncbi-refseqs-seg7/OL371506	OL371506	982	-	-	South Australia	Australia: South Australia	2018	Aves	H7N6	A/wild waterbird/South Australia/18-7728954-65/2018
alignment/AL_IAV_SEG7/member/iav-ncbi-refseqs-seg7/OL371514	OL371514	982	-	-	South Australia	Australia: South Australia	2018	Aves	H9N5	A/wild waterbird/South Australia/18-9201854-12/2018
alignment/AL_IAV_SEG7/member/iav-ncbi-refseqs-seg7/OL371522	OL371522	982	-	-	South Australia	Australia: South Australia	2018	Aves	H4N4	A/wild waterbird/South Australia/18-9201854-8/2018
alignment/AL_IAV_SEG7/member/iav-ncbi-refseqs-seg7/OL371650	OL371650	982	-	-	Tasmania	Australia: Tasmania	2018	Aves	H1N7	A/wild waterbird/Tasmania/18-1081-3/2018
alignment/AL_IAV_SEG7/member/iav-ncbi-refseqs-seg7/OL371658	OL371658	982	-	-	Tasmania	Australia: Tasmania	2018	Aves	H1N7	A/wild waterbird/Tasmania/18-1081-5/2018
alignment/AL_IAV_SEG7/member/iav-ncbi-refseqs-seg7/OL371666	OL371666	982	-	-	Tasmania	Australia: Tasmania	2020	Aves	H1N6	A/wild waterbird/Tasmania/20-2052-11/2020
alignment/AL_IAV_SEG7/member/iav-ncbi-refseqs-seg7/OL371682	OL371682	982	-	-	Victoria	Australia: Victoria	2019	Aves	H11N9	A/wild waterbird/Victoria/19-00581-009/2019
alignment/AL_IAV_SEG7/member/iav-ncbi-refseqs-seg7/OL371722	OL371722	1002	-	-	Western Australia	Australia: Western Australia	2014	Aves	H11N5	A/wild waterbird/Western Australia/AS14-0790-6/2014
alignment/AL_IAV_SEG7/member/iav-ncbi-refseqs-seg7/OL371786	OL371786	982	-	-	Western Australia	Australia: Western Australia	2015	Aves	H2N7	A/wild waterbird/Western Australia/AS15-0827-104/2015
alignment/AL_IAV_SEG7/member/iav-ncbi-refseqs-seg7/OL371834	OL371834	982	-	-	Western Australia	Australia: Western Australia	2015	Aves	H2N1	A/wild waterbird/Western Australia/AS15-0827-44/2015
alignment/AL_IAV_SEG7/member/iav-ncbi-refseqs-seg7/OL372050	OL372050	982	-	-	South Australia	Australia: South Australia	2012	Aves	H6N2	A/wild waterfowl/South Australia/12-2206749-25/2012
alignment/AL_IAV_SEG7/member/iav-ncbi-refseqs-seg7/OL372138	OL372138	982	-	-	Western Australia	Australia: Western Australia	2013	Aves	H2N2	A/wild waterfowl/Western Australia/AS13-1169-81/2013
alignment/AL_IAV_SEG7/member/iav-ncbi-refseqs-seg7/OL422865	OL422865	982	-	-	Schuyler County, New York	USA: Schuyler County, New York	2021	Anas platyrhynchos	H5N4	A/mallard/New York/AH0179244/2021
alignment/AL_IAV_SEG7/member/iav-ncbi-refseqs-seg7/OL539656	OL539656	982	-	-	Oneida County, New York	USA: Oneida County, New York	2021	Anas platyrhynchos	H3N1	A/mallard/New York/AH0179440/2021
alignment/AL_IAV_SEG7/member/iav-ncbi-refseqs-seg7/OL583756	OL583756	982	-	-	Merrimack County, New Hampshire	USA: Merrimack County, New Hampshire	2021	Anas platyrhynchos	H5N3	A/mallard/New Hampshire/AH0190828/2021
alignment/AL_IAV_SEG7/member/iav-ncbi-refseqs-seg7/OM373273	OM373273	982	-	-	Shandong province	China: Shandong province	2020	Anseriformes sp	H10N8	A/swan/Shandong/W3875/2020
alignment/AL_IAV_SEG7/member/iav-ncbi-refseqs-seg7/OM965828	OM965828	1002	-	-	-	USA	2021	Calidris canutus	H13N6	A/Red Knot/Delaware/224/2021
alignment/AL_IAV_SEG7/member/iav-ncbi-refseqs-seg7/OM965837	OM965837	1002	-	-	-	USA	2021	Arenaria interpres	H10N3	A/Ruddy Turnstone/Delaware/113/2021
alignment/AL_IAV_SEG7/member/iav-ncbi-refseqs-seg7/OM966128	OM966128	1001	-	-	-	USA	2021	Arenaria interpres	H10N9	A/Ruddy Turnstone/Delaware/49/2021
alignment/AL_IAV_SEG7/member/iav-ncbi-refseqs-seg7/ON366865	ON366865	993	-	-	-	USA	2021	Calidris alba	H10N3	A/Sanderling/Delaware/507/2021
alignment/AL_IAV_SEG7/member/iav-ncbi-refseqs-seg7/ON563780	ON563780	999	-	-	-	USA	2022	Homo sapiens	H3N2	A/Pennsylvania/HUPB210071/2022
alignment/AL_IAV_SEG7/member/iav-ncbi-refseqs-seg7/ON598600	ON598600	982	-	-	-	China	2020	Gallus gallus	H10N3	A/chicken/China/2069/2020
