taxon	sequenceID	length	name	isolate	iso_region	iso_country	iso_year	iso_host	subtype	strain
alignment/AL_IAV_SEG8/member/iav-ncbi-refseqs-seg8/MZ565550	MZ565550	890	-	-	-	Iceland	2012	Larus argentatus	H6N7	A/herring gull/Iceland/2177/2012
alignment/AL_IAV_SEG8/member/iav-ncbi-refseqs-seg8/MZ565622	MZ565622	890	-	-	-	Iceland	2012	Larus fuscus	H2N7	A/lesser black-backed gull/Iceland/1792/2012
alignment/AL_IAV_SEG8/member/iav-ncbi-refseqs-seg8/MZ717589	MZ717589	864	-	-	-	Iceland	2017	Arenaria interpres	H2N5	A/ruddy turnstone/Iceland/6519/2017
alignment/AL_IAV_SEG8/member/iav-ncbi-refseqs-seg8/MZ945744	MZ945744	890	-	-	-	Spain	2017	Sus scrofa	HxNx	A/swine/Spain/45600-2/2017
alignment/AL_IAV_SEG8/member/iav-ncbi-refseqs-seg8/MZ945775	MZ945775	890	-	-	-	Spain	2019	Sus scrofa	HxN2	A/swine/Spain/45534-2/2019
alignment/AL_IAV_SEG8/member/iav-ncbi-refseqs-seg8/OL355030	OL355030	838	-	-	-	Peru	2019	Anas platyrhynchos	H2N6	A/Mallard/Peru/M6/2019
alignment/AL_IAV_SEG8/member/iav-ncbi-refseqs-seg8/OL370547	OL370547	838	-	-	Victoria	Australia: Victoria	2016	Anas rubripes	H4N1	A/Pacific black duck/Victoria/9708/2016
alignment/AL_IAV_SEG8/member/iav-ncbi-refseqs-seg8/OL370587	OL370587	838	-	-	South Australia	Australia: South Australia	2017	Anas gracilis	H9N3	A/grey teal/South Australia/17-3278836-7/2017
alignment/AL_IAV_SEG8/member/iav-ncbi-refseqs-seg8/OL370619	OL370619	838	-	-	Victoria	Australia: Victoria	2017	Anas gracilis	H11N9	A/grey teal/Victoria/10657/2017
alignment/AL_IAV_SEG8/member/iav-ncbi-refseqs-seg8/OL370635	OL370635	838	-	-	Victoria	Australia: Victoria	2018	Anas gracilis	H1N4	A/grey teal/Victoria/11187/2018
alignment/AL_IAV_SEG8/member/iav-ncbi-refseqs-seg8/OL370683	OL370683	838	-	-	Western Australia, Broome	Australia: Western Australia, Broome	2018	Calidris canutus	H11N8	A/red knot/Broome/12611/2018
alignment/AL_IAV_SEG8/member/iav-ncbi-refseqs-seg8/OL370691	OL370691	838	-	-	Victoria	Australia: Victoria	2017	Calidris ruficollis	H4N7	A/red-necked stint/Victoria/12188/2017
alignment/AL_IAV_SEG8/member/iav-ncbi-refseqs-seg8/OL370699	OL370699	838	-	-	Victoria	Australia: Victoria	2017	Calidris ruficollis	H4N7	A/red-necked stint/Victoria/12198/2017
alignment/AL_IAV_SEG8/member/iav-ncbi-refseqs-seg8/OL370771	OL370771	838	-	-	Tasmania, King Island	Australia: Tasmania, King Island	2018	Arenaria interpres	H12N5	A/ruddy turnstone/King Island/13149/2018
alignment/AL_IAV_SEG8/member/iav-ncbi-refseqs-seg8/OL370811	OL370811	838	-	-	Tasmania, King Island	Australia: Tasmania, King Island	2019	Arenaria interpres	H12N2	A/ruddy turnstone/King Island/13883/2019
alignment/AL_IAV_SEG8/member/iav-ncbi-refseqs-seg8/OL370851	OL370851	838	-	-	Tasmania, King Island	Australia: Tasmania, King Island	2019	Arenaria interpres	H12N2	A/ruddy turnstone/King Island/13928/2019
alignment/AL_IAV_SEG8/member/iav-ncbi-refseqs-seg8/OL370883	OL370883	838	-	-	Tasmania, King Island	Australia: Tasmania, King Island	2019	Arenaria interpres	H12N2	A/ruddy turnstone/King Island/14018/2019
alignment/AL_IAV_SEG8/member/iav-ncbi-refseqs-seg8/OL371171	OL371171	838	-	-	Tasmania	Australia: Tasmania	2017	Anseriformes sp	H11N9	A/wild duck/Tasmania/17-0958-33/2017
alignment/AL_IAV_SEG8/member/iav-ncbi-refseqs-seg8/OL371259	OL371259	838	-	-	Victoria	Australia: Victoria	2014	Anseriformes sp	H5N9	A/wild duck/Victoria/14-0961-1/2014
alignment/AL_IAV_SEG8/member/iav-ncbi-refseqs-seg8/OL371443	OL371443	838	-	-	South Australia	Australia: South Australia	2016	Aves	H2N1	A/wild waterbird/South Australia/16-7857439-2/2016
alignment/AL_IAV_SEG8/member/iav-ncbi-refseqs-seg8/OL371507	OL371507	838	-	-	South Australia	Australia: South Australia	2018	Aves	H7N6	A/wild waterbird/South Australia/18-7728954-65/2018
alignment/AL_IAV_SEG8/member/iav-ncbi-refseqs-seg8/OL371515	OL371515	838	-	-	South Australia	Australia: South Australia	2018	Aves	H9N5	A/wild waterbird/South Australia/18-9201854-12/2018
alignment/AL_IAV_SEG8/member/iav-ncbi-refseqs-seg8/OL371523	OL371523	838	-	-	South Australia	Australia: South Australia	2018	Aves	H4N4	A/wild waterbird/South Australia/18-9201854-8/2018
alignment/AL_IAV_SEG8/member/iav-ncbi-refseqs-seg8/OL371651	OL371651	838	-	-	Tasmania	Australia: Tasmania	2018	Aves	H1N7	A/wild waterbird/Tasmania/18-1081-3/2018
alignment/AL_IAV_SEG8/member/iav-ncbi-refseqs-seg8/OL371659	OL371659	838	-	-	Tasmania	Australia: Tasmania	2018	Aves	H1N7	A/wild waterbird/Tasmania/18-1081-5/2018
alignment/AL_IAV_SEG8/member/iav-ncbi-refseqs-seg8/OL371667	OL371667	838	-	-	Tasmania	Australia: Tasmania	2020	Aves	H1N6	A/wild waterbird/Tasmania/20-2052-11/2020
alignment/AL_IAV_SEG8/member/iav-ncbi-refseqs-seg8/OL371683	OL371683	838	-	-	Victoria	Australia: Victoria	2019	Aves	H11N9	A/wild waterbird/Victoria/19-00581-009/2019
alignment/AL_IAV_SEG8/member/iav-ncbi-refseqs-seg8/OL371723	OL371723	866	-	-	Western Australia	Australia: Western Australia	2014	Aves	H11N5	A/wild waterbird/Western Australia/AS14-0790-6/2014
alignment/AL_IAV_SEG8/member/iav-ncbi-refseqs-seg8/OL371787	OL371787	838	-	-	Western Australia	Australia: Western Australia	2015	Aves	H2N7	A/wild waterbird/Western Australia/AS15-0827-104/2015
alignment/AL_IAV_SEG8/member/iav-ncbi-refseqs-seg8/OL371835	OL371835	838	-	-	Western Australia	Australia: Western Australia	2015	Aves	H2N1	A/wild waterbird/Western Australia/AS15-0827-44/2015
alignment/AL_IAV_SEG8/member/iav-ncbi-refseqs-seg8/OL372051	OL372051	838	-	-	South Australia	Australia: South Australia	2012	Aves	H6N2	A/wild waterfowl/South Australia/12-2206749-25/2012
alignment/AL_IAV_SEG8/member/iav-ncbi-refseqs-seg8/OL372139	OL372139	838	-	-	Western Australia	Australia: Western Australia	2013	Aves	H2N2	A/wild waterfowl/Western Australia/AS13-1169-81/2013
alignment/AL_IAV_SEG8/member/iav-ncbi-refseqs-seg8/OL422866	OL422866	838	-	-	Schuyler County, New York	USA: Schuyler County, New York	2021	Anas platyrhynchos	H5N4	A/mallard/New York/AH0179244/2021
alignment/AL_IAV_SEG8/member/iav-ncbi-refseqs-seg8/OL539657	OL539657	838	-	-	Oneida County, New York	USA: Oneida County, New York	2021	Anas platyrhynchos	H3N1	A/mallard/New York/AH0179440/2021
alignment/AL_IAV_SEG8/member/iav-ncbi-refseqs-seg8/OL583757	OL583757	838	-	-	Merrimack County, New Hampshire	USA: Merrimack County, New Hampshire	2021	Anas platyrhynchos	H5N3	A/mallard/New Hampshire/AH0190828/2021
alignment/AL_IAV_SEG8/member/iav-ncbi-refseqs-seg8/OM373274	OM373274	838	-	-	Shandong province	China: Shandong province	2020	Anseriformes sp	H10N8	A/swan/Shandong/W3875/2020
alignment/AL_IAV_SEG8/member/iav-ncbi-refseqs-seg8/OM965830	OM965830	865	-	-	-	USA	2021	Calidris canutus	H13N6	A/Red Knot/Delaware/224/2021
alignment/AL_IAV_SEG8/member/iav-ncbi-refseqs-seg8/OM965839	OM965839	865	-	-	-	USA	2021	Arenaria interpres	H10N3	A/Ruddy Turnstone/Delaware/113/2021
alignment/AL_IAV_SEG8/member/iav-ncbi-refseqs-seg8/OM966101	OM966101	865	-	-	-	USA	2021	Calidris alba	H10N3	A/Sanderling/Delaware/507/2021
alignment/AL_IAV_SEG8/member/iav-ncbi-refseqs-seg8/OM966130	OM966130	865	-	-	-	USA	2021	Arenaria interpres	H10N9	A/Ruddy Turnstone/Delaware/49/2021
alignment/AL_IAV_SEG8/member/iav-ncbi-refseqs-seg8/ON563784	ON563784	863	-	-	-	USA	2022	Homo sapiens	H3N2	A/Pennsylvania/HUPB210071/2022
alignment/AL_IAV_SEG8/member/iav-ncbi-refseqs-seg8/ON598597	ON598597	838	-	-	-	China	2020	Gallus gallus	H10N3	A/chicken/China/2069/2020
