taxon	sequenceID	length	name	isolate	iso_region	iso_country	iso_year	iso_host	subtype	strain
alignment/AL_IAV_SEG6/member/iav-ncbi-refseqs-seg6/MZ565046	MZ565046	1350	-	-	Jalisco	Mexico: Jalisco	2019	Gallus gallus	H5N2	A/chicken/Jalisco/CPA-06432-19/2019
alignment/AL_IAV_SEG6/member/iav-ncbi-refseqs-seg6/MZ565342	MZ565342	1350	-	-	Queretaro	Mexico: Queretaro	2019	Gallus gallus	H5N2	A/chicken/Queretaro/CPA-03805-19/2019
alignment/AL_IAV_SEG6/member/iav-ncbi-refseqs-seg6/MZ565548	MZ565548	1460	-	-	-	Iceland	2012	Larus argentatus	H6N7	A/herring gull/Iceland/2177/2012
alignment/AL_IAV_SEG6/member/iav-ncbi-refseqs-seg6/MZ565620	MZ565620	1442	-	-	-	Iceland	2012	Larus fuscus	H2N7	A/lesser black-backed gull/Iceland/1792/2012
alignment/AL_IAV_SEG6/member/iav-ncbi-refseqs-seg6/MZ717587	MZ717587	1426	-	-	-	Iceland	2017	Arenaria interpres	H2N5	A/ruddy turnstone/Iceland/6519/2017
alignment/AL_IAV_SEG6/member/iav-ncbi-refseqs-seg6/MZ945742	MZ945742	1466	-	-	-	Spain	2017	Sus scrofa	HxNx	A/swine/Spain/45600-2/2017
alignment/AL_IAV_SEG6/member/iav-ncbi-refseqs-seg6/MZ945773	MZ945773	1466	-	-	-	Spain	2019	Sus scrofa	HxN2	A/swine/Spain/45534-2/2019
alignment/AL_IAV_SEG6/member/iav-ncbi-refseqs-seg6/OL355028	OL355028	1413	-	-	-	Peru	2019	Anas platyrhynchos	H2N6	A/Mallard/Peru/M6/2019
alignment/AL_IAV_SEG6/member/iav-ncbi-refseqs-seg6/OL370545	OL370545	1410	-	-	Victoria	Australia: Victoria	2016	Anas rubripes	H4N1	A/Pacific black duck/Victoria/9708/2016
alignment/AL_IAV_SEG6/member/iav-ncbi-refseqs-seg6/OL370585	OL370585	1410	-	-	South Australia	Australia: South Australia	2017	Anas gracilis	H9N3	A/grey teal/South Australia/17-3278836-7/2017
alignment/AL_IAV_SEG6/member/iav-ncbi-refseqs-seg6/OL370617	OL370617	1413	-	-	Victoria	Australia: Victoria	2017	Anas gracilis	H11N9	A/grey teal/Victoria/10657/2017
alignment/AL_IAV_SEG6/member/iav-ncbi-refseqs-seg6/OL370633	OL370633	1413	-	-	Victoria	Australia: Victoria	2018	Anas gracilis	H1N4	A/grey teal/Victoria/11187/2018
alignment/AL_IAV_SEG6/member/iav-ncbi-refseqs-seg6/OL370681	OL370681	1413	-	-	Western Australia, Broome	Australia: Western Australia, Broome	2018	Calidris canutus	H11N8	A/red knot/Broome/12611/2018
alignment/AL_IAV_SEG6/member/iav-ncbi-refseqs-seg6/OL370689	OL370689	1416	-	-	Victoria	Australia: Victoria	2017	Calidris ruficollis	H4N7	A/red-necked stint/Victoria/12188/2017
alignment/AL_IAV_SEG6/member/iav-ncbi-refseqs-seg6/OL370697	OL370697	1416	-	-	Victoria	Australia: Victoria	2017	Calidris ruficollis	H4N7	A/red-necked stint/Victoria/12198/2017
alignment/AL_IAV_SEG6/member/iav-ncbi-refseqs-seg6/OL370769	OL370769	1419	-	-	Tasmania, King Island	Australia: Tasmania, King Island	2018	Arenaria interpres	H12N5	A/ruddy turnstone/King Island/13149/2018
alignment/AL_IAV_SEG6/member/iav-ncbi-refseqs-seg6/OL370809	OL370809	1410	-	-	Tasmania, King Island	Australia: Tasmania, King Island	2019	Arenaria interpres	H12N2	A/ruddy turnstone/King Island/13883/2019
alignment/AL_IAV_SEG6/member/iav-ncbi-refseqs-seg6/OL370849	OL370849	1410	-	-	Tasmania, King Island	Australia: Tasmania, King Island	2019	Arenaria interpres	H12N2	A/ruddy turnstone/King Island/13928/2019
alignment/AL_IAV_SEG6/member/iav-ncbi-refseqs-seg6/OL370881	OL370881	1410	-	-	Tasmania, King Island	Australia: Tasmania, King Island	2019	Arenaria interpres	H12N2	A/ruddy turnstone/King Island/14018/2019
alignment/AL_IAV_SEG6/member/iav-ncbi-refseqs-seg6/OL371169	OL371169	1413	-	-	Tasmania	Australia: Tasmania	2017	Anseriformes sp	H11N9	A/wild duck/Tasmania/17-0958-33/2017
alignment/AL_IAV_SEG6/member/iav-ncbi-refseqs-seg6/OL371257	OL371257	1413	-	-	Victoria	Australia: Victoria	2014	Anseriformes sp	H5N9	A/wild duck/Victoria/14-0961-1/2014
alignment/AL_IAV_SEG6/member/iav-ncbi-refseqs-seg6/OL371441	OL371441	1410	-	-	South Australia	Australia: South Australia	2016	Aves	H2N1	A/wild waterbird/South Australia/16-7857439-2/2016
alignment/AL_IAV_SEG6/member/iav-ncbi-refseqs-seg6/OL371505	OL371505	1413	-	-	South Australia	Australia: South Australia	2018	Aves	H7N6	A/wild waterbird/South Australia/18-7728954-65/2018
alignment/AL_IAV_SEG6/member/iav-ncbi-refseqs-seg6/OL371513	OL371513	1419	-	-	South Australia	Australia: South Australia	2018	Aves	H9N5	A/wild waterbird/South Australia/18-9201854-12/2018
alignment/AL_IAV_SEG6/member/iav-ncbi-refseqs-seg6/OL371521	OL371521	1413	-	-	South Australia	Australia: South Australia	2018	Aves	H4N4	A/wild waterbird/South Australia/18-9201854-8/2018
alignment/AL_IAV_SEG6/member/iav-ncbi-refseqs-seg6/OL371649	OL371649	1416	-	-	Tasmania	Australia: Tasmania	2018	Aves	H1N7	A/wild waterbird/Tasmania/18-1081-3/2018
alignment/AL_IAV_SEG6/member/iav-ncbi-refseqs-seg6/OL371657	OL371657	1416	-	-	Tasmania	Australia: Tasmania	2018	Aves	H1N7	A/wild waterbird/Tasmania/18-1081-5/2018
alignment/AL_IAV_SEG6/member/iav-ncbi-refseqs-seg6/OL371665	OL371665	1413	-	-	Tasmania	Australia: Tasmania	2020	Aves	H1N6	A/wild waterbird/Tasmania/20-2052-11/2020
alignment/AL_IAV_SEG6/member/iav-ncbi-refseqs-seg6/OL371681	OL371681	1413	-	-	Victoria	Australia: Victoria	2019	Aves	H11N9	A/wild waterbird/Victoria/19-00581-009/2019
alignment/AL_IAV_SEG6/member/iav-ncbi-refseqs-seg6/OL371721	OL371721	1442	-	-	Western Australia	Australia: Western Australia	2014	Aves	H11N5	A/wild waterbird/Western Australia/AS14-0790-6/2014
alignment/AL_IAV_SEG6/member/iav-ncbi-refseqs-seg6/OL371785	OL371785	1416	-	-	Western Australia	Australia: Western Australia	2015	Aves	H2N7	A/wild waterbird/Western Australia/AS15-0827-104/2015
alignment/AL_IAV_SEG6/member/iav-ncbi-refseqs-seg6/OL371833	OL371833	1410	-	-	Western Australia	Australia: Western Australia	2015	Aves	H2N1	A/wild waterbird/Western Australia/AS15-0827-44/2015
alignment/AL_IAV_SEG6/member/iav-ncbi-refseqs-seg6/OL372049	OL372049	1410	-	-	South Australia	Australia: South Australia	2012	Aves	H6N2	A/wild waterfowl/South Australia/12-2206749-25/2012
alignment/AL_IAV_SEG6/member/iav-ncbi-refseqs-seg6/OL372137	OL372137	1410	-	-	Western Australia	Australia: Western Australia	2013	Aves	H2N2	A/wild waterfowl/Western Australia/AS13-1169-81/2013
alignment/AL_IAV_SEG6/member/iav-ncbi-refseqs-seg6/OL422864	OL422864	1413	-	-	Schuyler County, New York	USA: Schuyler County, New York	2021	Anas platyrhynchos	H5N4	A/mallard/New York/AH0179244/2021
alignment/AL_IAV_SEG6/member/iav-ncbi-refseqs-seg6/OL539655	OL539655	1410	-	-	Oneida County, New York	USA: Oneida County, New York	2021	Anas platyrhynchos	H3N1	A/mallard/New York/AH0179440/2021
alignment/AL_IAV_SEG6/member/iav-ncbi-refseqs-seg6/OL583755	OL583755	1410	-	-	Merrimack County, New Hampshire	USA: Merrimack County, New Hampshire	2021	Anas platyrhynchos	H5N3	A/mallard/New Hampshire/AH0190828/2021
alignment/AL_IAV_SEG6/member/iav-ncbi-refseqs-seg6/OM373272	OM373272	1413	-	-	Shandong province	China: Shandong province	2020	Anseriformes sp	H10N8	A/swan/Shandong/W3875/2020
alignment/AL_IAV_SEG6/member/iav-ncbi-refseqs-seg6/OM965827	OM965827	1440	-	-	-	USA	2021	Calidris canutus	H13N6	A/Red Knot/Delaware/224/2021
alignment/AL_IAV_SEG6/member/iav-ncbi-refseqs-seg6/OM965836	OM965836	1428	-	-	-	USA	2021	Arenaria interpres	H10N3	A/Ruddy Turnstone/Delaware/113/2021
alignment/AL_IAV_SEG6/member/iav-ncbi-refseqs-seg6/OM966099	OM966099	1428	-	-	-	USA	2021	Calidris alba	H10N3	A/Sanderling/Delaware/507/2021
alignment/AL_IAV_SEG6/member/iav-ncbi-refseqs-seg6/OM966134	OM966134	1422	-	-	-	USA	2021	Arenaria interpres	H10N9	A/Ruddy Turnstone/Delaware/49/2021
alignment/AL_IAV_SEG6/member/iav-ncbi-refseqs-seg6/ON563786	ON563786	1436	-	-	-	USA	2022	Homo sapiens	H3N2	A/Pennsylvania/HUPB210071/2022
alignment/AL_IAV_SEG6/member/iav-ncbi-refseqs-seg6/ON598599	ON598599	1410	-	-	-	China	2020	Gallus gallus	H10N3	A/chicken/China/2069/2020
