strain_id	complete	seq_count	cg_subtype	hn_subtype	iso_year	iso_month	iso_day	iso_host	iso_source	iso_country	iso_place_name	segment1_accession	segment2_accession	segment3_accession	segment4_accession	segment5_accession	segment6_accession	segment7_accession	segment8_accession	segment_1_counts	segment_2_counts	segment_3_counts	segment_4_counts	segment_5_counts	segment_6_counts	segment_7_counts	segment_8_counts
B/Florida/45/2019	FALSE	6	-|-|-|Victoria|-|-|-|-	Victoria-	2019	AUG	28	Homo sapiens	-	USA	Florida	0	0	MN638109	MN638110	MN638111	MN638112	MN638113	MN638114	0	0	1	1	1	1	1	1
B/Victoria/228/2007	FALSE	6	-|-|-|Yamagata|-|-|-|-	Yamagata-	2007	OCT	10	Homo sapiens	-	Australia	NULL	0	0	CY156271	CY156266	CY156269	CY156268	CY156267	CY156270	0	0	1	1	1	1	1	1
B/Texas/02/2015	FALSE	6	-|-|-|Victoria|-|-|-|-	Victoria-	2015	JAN	26	Homo sapiens	-	USA	NULL	0	0	KX002589	KX002626	KX002660	KX002827	KX003208	KX003210	0	0	1	1	1	1	1	1
B/Texas/170/2016	FALSE	6	-|-|-|Yamagata|-|-|-|-	Yamagata-	2016	DEC	14	Homo sapiens	-	USA	Texas	0	0	CY226918	CY226919	CY230386	CY226920	CY226921	CY226922	0	0	1	1	1	1	1	1
B/Minas Gerais/114/2008	FALSE	2	-|-|-|Victoria|-|-|-|-	Victoria-	2008	MAY	14	Homo sapiens	Nasopharyngeal secretion	Brazil	MG	0	0	0	CY063334	0	CY063407	0	0	0	0	0	1	0	1	0	0
B/Nepal/1118/2005	FALSE	2	-|-|-|Victoria|-|-|-|-	Victoria-	2005	-	-	Homo sapiens	clinical samples; passaged once (P1) in PMK culture cells	Nepal	NULL	0	0	0	KP461277	0	0	0	0	0	0	0	2	0	0	0	0
B/Brisbane/34/2014	FALSE	6	-|-|-|Yamagata|-|-|-|-	Yamagata-	2014	JUL	12	Homo sapiens	-	Australia	Brisbane	0	0	CY201670	CY201665	CY201668	CY201667	CY201666	CY201669	0	0	1	1	1	1	1	1
B/Nicaragua/3524_08/2014	FALSE	6	-|-|-|Yamagata|-|-|-|-	Yamagata-	2014	JUL	26	Homo sapiens	-	Nicaragua	Managua	0	0	MK961503	MK961498	MK961501	MK961500	MK961499	MK961502	0	0	1	1	1	1	1	1
B/Minas Gerais/352/2008	FALSE	2	-|-|-|Yamagata|-|-|-|-	Yamagata-	2008	SEP	10	Homo sapiens	Nasopharyngeal secretion	Brazil	MG	0	0	0	CY063346	0	CY063417	0	0	0	0	0	1	0	1	0	0
B/New York/3467/2013	FALSE	1	-|-|-|Victoria|-|-|-|-	Victoria-	2013	APR	15	Homo sapiens	Nasal Wash	USA	NY	0	0	0	CY163455	0	0	0	0	0	0	0	1	0	0	0	0
B/Brisbane/21/2002	FALSE	6	-|-|-|Victoria|-|-|-|-	Victoria-	2002	JUN	24	Homo sapiens	-	Australia	Brisbane	0	0	CY151214	CY151209	CY151212	CY151211	CY151210	CY151213	0	0	1	1	1	1	1	1
B/Vietnam/N-256/2009	FALSE	1	-|-|-|Yamagata|-|-|-|-	Yamagata-	2009	JUN	21	Homo sapiens	-	Viet Nam	NULL	0	0	0	KP461173	0	0	0	0	0	0	0	1	0	0	0	0
B/Louisiana/51/2017	FALSE	11	-|-|-|Yamagata|-|-|-|-	Yamagata-	2017	SEP	5	Homo sapiens	-	USA	Louisiana	0	0	CY246941	CY246942	CY255735	CY246944	CY246945	CY246946	0	0	2	2	2	2	2	1
B/Kol/N-2000/2009	FALSE	2	-|-|-|Victoria|-|-|-|-	Victoria-	2009	NOV	14	Homo sapiens	-	India	NULL	0	0	0	JF965350	0	JF965366	0	0	0	0	0	1	0	1	0	0
B/Connecticut/28/2017	FALSE	6	-|-|-|Victoria|-|-|-|-	Victoria-	2017	APR	18	Homo sapiens	-	USA	Connecticut	0	0	CY233599	CY233600	CY233601	CY233602	CY233603	CY233604	0	0	1	1	1	1	1	1
B/Quebec/03/2014	FALSE	1	-|-|-|Yamagata|-|-|-|-	Yamagata-	2014	JAN	7	Homo sapiens	nasopharyngeal swab	Canada	Quebec	0	0	0	KP864264	0	0	0	0	0	0	0	1	0	0	0	0
B/Louisiana/02/2010	FALSE	3	-|-|-|Victoria|-|-|-|-	Victoria-	2010	DEC	16	Homo sapiens	-	USA	NULL	0	0	0	JN992923	0	JN992925	0	JN992924	0	0	0	1	0	1	0	1
B/Perth/1/99	FALSE	1	-|-|-|Yamagata|-|-|-|-	Yamagata-	1999	-	-	Homo sapiens	-	Australia	Kalgoorlie	0	0	0	EF566099	0	0	0	0	0	0	0	1	0	0	0	0
B/Fukuoka/DS5-296/2015	FALSE	1	-|-|-|-|-|-|-|-	--	2015	-	-	Homo sapiens	-	Japan	Fukuoka	0	0	0	0	0	LC409201	0	0	0	0	0	0	0	1	0	0
B/Quebec/2/2001	FALSE	1	-|-|-|Yamagata|-|-|-|-	Yamagata-	2001	-	-	Homo sapiens	-	Canada	Quebec	0	0	0	KP461358	0	0	0	0	0	0	0	1	0	0	0	0
B/Alberta/01/2014	FALSE	1	-|-|-|Yamagata|-|-|-|-	Yamagata-	2014	MAR	5	Homo sapiens	nasopharyngeal swab	Canada	Alberta	0	0	0	KP864148	0	0	0	0	0	0	0	1	0	0	0	0
B/Xiamen/s144/2016	FALSE	1	-|-|-|Yamagata|-|-|-|-	Yamagata-	2016	FEB	18	Homo sapiens	-	China	NULL	0	0	0	KY273076	0	0	0	0	0	0	0	1	0	0	0	0
B/New Hampshire/06/2013	FALSE	3	-|-|-|Yamagata|-|-|-|-	Yamagata-	2013	DEC	6	Homo sapiens	-	USA	NULL	0	0	0	KJ532225	0	KJ532224	0	KJ532226	0	0	0	1	0	1	0	1
B/Illinois/19/2016	FALSE	6	-|-|-|Victoria|-|-|-|-	Victoria-	2016	DEC	7	Homo sapiens	-	USA	Illinois	0	0	CY215441	CY215442	CY215443	CY215444	CY215445	CY215446	0	0	1	1	1	1	1	1
B/New Hampshire/11/2019	FALSE	6	-|-|-|Victoria|-|-|-|-	Victoria-	2019	APR	28	Homo sapiens	-	USA	New Hampshire	0	0	MN230556	MN230557	MN230558	MN230559	MN230560	MN230561	0	0	1	1	1	1	1	1
B/Cambodia/FSS06785URS/2009	FALSE	1	-|-|-|Victoria|-|-|-|-	Victoria-	2009	JUL	15	Homo sapiens	-	Cambodia	NULL	0	0	0	KP459579	0	0	0	0	0	0	0	1	0	0	0	0
B/India/P1112347/2011	FALSE	1	-|-|-|-|-|-|-|-	--	2011	JUL	29	Homo sapiens	TS/NS	India	NULL	0	0	0	0	0	KF364432	0	0	0	0	0	0	0	1	0	0
B/Alberta/355/2017	FALSE	1	-|-|-|Yamagata|-|-|-|-	Yamagata-	2017	DEC	19	Homo sapiens	nasopharyngeal swab	Canada	Alberta	0	0	0	MG910814	0	0	0	0	0	0	0	1	0	0	0	0
B/New York/1084/2005	FALSE	6	-|-|-|Victoria|-|-|-|-	Victoria-	2005	APR	4	Homo sapiens	-	USA	Bronx County, NY	0	0	CY173667	CY173662	CY173665	CY173664	CY173663	CY173666	0	0	1	1	1	1	1	1
B/Guam/6217/2017	FALSE	1	-|-|-|Victoria|-|-|-|-	Victoria-	2017	FEB	23	Homo sapiens	Nasal Wash	Guam	NULL	0	0	0	CY244329	0	0	0	0	0	0	0	1	0	0	0	0
B/Brisbane/3/2004	FALSE	6	-|-|-|Yamagata|-|-|-|-	Yamagata-	2004	SEP	7	Homo sapiens	-	Australia	NULL	0	0	CY154863	CY154858	CY154861	CY154860	CY154859	CY154862	0	0	1	1	1	1	1	1
B/Korea/KUMC-532/2011	FALSE	1	-|-|-|-|-|-|-|-	--	2011	DEC	1	Homo sapiens	nasopharyngeal swab	South Korea	NULL	0	0	0	0	0	MF440795	0	0	0	0	0	0	0	1	0	0
B/Tokyo/DS4-246/2014	FALSE	1	-|-|-|-|-|-|-|-	--	2014	-	-	Homo sapiens	-	Japan	Tokyo	0	0	0	0	0	LC409182	0	0	0	0	0	0	0	1	0	0
B/Malaysia/U3497/2014	FALSE	2	-|-|-|Yamagata|-|-|-|-	Yamagata-	2014	FEB	12	Homo sapiens	nasopharyngeal swab	Malaysia	Kuala Lumpur	0	0	0	KR073467	0	KR073634	0	0	0	0	0	1	0	1	0	0
B/New York/5331/2016	FALSE	1	-|-|-|Victoria|-|-|-|-	Victoria-	2016	MAR	10	Homo sapiens	Nasal Wash	USA	New York	0	0	0	CY209816	0	0	0	0	0	0	0	1	0	0	0	0
B/Ohio/7475/2018	FALSE	6	-|-|-|Yamagata|-|-|-|-	Yamagata-	2018	FEB	28	Homo sapiens	Nasal Wash	USA	Ohio	0	0	MK445584	MK445360	MK445495	MK445450	MK445405	MK445540	0	0	1	1	1	1	1	1
B/Pennsylvania/09/2017	FALSE	5	-|-|-|Victoria|-|-|-|-	Victoria-	2017	MAR	10	Homo sapiens	-	USA	Pennsylvania	0	0	CY232019	CY232020	0	CY232021	CY232022	CY232023	0	0	1	1	0	1	1	1
B/Quebec/053/2016	FALSE	1	-|-|-|Victoria|-|-|-|-	Victoria-	2016	APR	14	Homo sapiens	nasopharyngeal wash	Canada	Quebec	0	0	0	MF195957	0	0	0	0	0	0	0	1	0	0	0	0
B/New Jersey/3862/2014	FALSE	1	-|-|-|Yamagata|-|-|-|-	Yamagata-	2014	MAR	25	Homo sapiens	Nasal Wash	USA	NJ	0	0	0	CY187780	0	0	0	0	0	0	0	1	0	0	0	0
B/Kentucky/6325/2017	FALSE	1	-|-|-|Yamagata|-|-|-|-	Yamagata-	2017	MAR	22	Homo sapiens	Nasal Wash	USA	Kentucky	0	0	0	CY244437	0	0	0	0	0	0	0	1	0	0	0	0
B/Florida/90/2016	FALSE	6	-|-|-|Yamagata|-|-|-|-	Yamagata-	2016	OCT	27	Homo sapiens	-	USA	Florida	0	0	CY209636	CY209637	CY209638	CY209639	CY209640	CY209641	0	0	1	1	1	1	1	1
B/Thailand/3622/2008	FALSE	1	-|-|-|Victoria|-|-|-|-	Victoria-	2008	FEB	26	Homo sapiens	-	Thailand	NULL	0	0	0	KP459938	0	0	0	0	0	0	0	1	0	0	0	0
B/Pennsylvania/10/2017	FALSE	6	-|-|-|Victoria|-|-|-|-	Victoria-	2017	APR	26	Homo sapiens	-	USA	Pennsylvania	0	0	CY233679	CY233680	CY233681	CY233682	CY233683	CY233684	0	0	1	1	1	1	1	1
B/New York/38/2017	FALSE	6	-|-|-|Yamagata|-|-|-|-	Yamagata-	2017	DEC	29	Homo sapiens	-	USA	New York	0	0	MH081464	MH081465	MH081466	MH081467	MH081468	MH081469	0	0	1	1	1	1	1	1
B/Brisbane/63/2012	FALSE	6	-|-|-|Yamagata|-|-|-|-	Yamagata-	2012	JUL	24	Homo sapiens	-	Australia	Brisbane	0	0	CY197406	CY197401	CY197404	CY197403	CY197402	CY197405	0	0	1	1	1	1	1	1
B/Montana/08/2016	FALSE	6	-|-|-|Yamagata|-|-|-|-	Yamagata-	2016	FEB	25	Homo sapiens	-	USA	NULL	0	0	KX615125	KX615126	KX615127	KX615128	KX615129	KX615130	0	0	1	1	1	1	1	1
B/Oklahoma/4602/2015	FALSE	1	-|-|-|Victoria|-|-|-|-	Victoria-	2015	FEB	2	Homo sapiens	Nasal Wash	USA	Oklahoma	0	0	0	CY193855	0	0	0	0	0	0	0	1	0	0	0	0
B/Montana/14/2017	FALSE	6	-|-|-|Yamagata|-|-|-|-	Yamagata-	2017	MAY	16	Homo sapiens	-	USA	Montana	0	0	CY237863	CY237864	CY237865	CY237866	CY237867	CY237868	0	0	1	1	1	1	1	1
B/Mississippi/6332/2017	FALSE	1	-|-|-|Victoria|-|-|-|-	Victoria-	2017	MAR	5	Homo sapiens	Nasal Wash	USA	Mississippi	0	0	0	CY244444	0	0	0	0	0	0	0	1	0	0	0	0
B/Kisii/5895/2008	FALSE	1	-|-|-|Yamagata|-|-|-|-	Yamagata-	2008	JUN	9	Homo sapiens	nasopharynx	Kenya	NULL	0	0	0	FJ265587	0	0	0	0	0	0	0	1	0	0	0	0
B/Sydney/62/2008	FALSE	6	-|-|-|Yamagata|-|-|-|-	Yamagata-	2008	JUL	11	Homo sapiens	-	Australia	NULL	0	0	CY156567	CY156562	CY156565	CY156564	CY156563	CY156566	0	0	1	1	1	1	1	1
B/Kyoto/10K317/2011	FALSE	2	-|-|-|Victoria|-|-|-|-	Victoria-	2011	FEB	19	Homo sapiens	-	Japan	NULL	0	0	0	JN790300	0	JN790327	0	0	0	0	0	1	0	1	0	0
B/Oklahoma/15/2018	FALSE	6	-|-|-|Victoria|-|-|-|-	Victoria-	2018	APR	29	Homo sapiens	-	USA	Oklahoma	0	0	MH606791	MH606792	MH606793	MH606794	MH606795	MH606796	0	0	1	1	1	1	1	1
B/Florida/84/2017	FALSE	6	-|-|-|Victoria|-|-|-|-	Victoria-	2017	JUN	28	Homo sapiens	-	USA	Florida	0	0	CY240256	CY240257	CY240258	CY240259	CY240260	CY240261	0	0	1	1	1	1	1	1
B/Maryland/35/2017	FALSE	6	-|-|-|Victoria|-|-|-|-	Victoria-	2017	APR	10	Homo sapiens	-	USA	Maryland	0	0	CY247404	CY247405	CY247406	CY247407	CY247408	CY247409	0	0	1	1	1	1	1	1
B/Montana/05/2015	FALSE	4	-|-|-|Yamagata|-|-|-|-	Yamagata-	2015	MAR	4	Homo sapiens	-	USA	NULL	0	0	0	KX002766	0	KX002909	KX002978	KX002837	0	0	0	1	0	1	1	1
Influenza B virus (B/Mexico/84/2000)	FALSE	6	-|-|-|Yamagata|-|-|-|-	Yamagata-	2000	MAR	10	Homo sapiens	age:1y	Mexico	NULL	0	0	CY018450	CY018445	CY018448	CY018447	CY018446	CY018449	0	0	1	1	1	1	1	1
B/Washington/03/2014	FALSE	6	-|-|-|Victoria|-|-|-|-	Victoria-	2014	MAR	5	Homo sapiens	-	USA	NULL	0	0	0	KM063841	0	KM063701	0	KM063677	0	0	0	2	0	2	0	2
B/India/7569/2001	FALSE	1	-|-|-|Victoria|-|-|-|-	Victoria-	2001	-	-	Homo sapiens	-	India	NULL	0	0	0	KP459939	0	0	0	0	0	0	0	1	0	0	0	0
B/Singapore/Kk597/2013	FALSE	6	-|-|-|Yamagata|-|-|-|-	Yamagata-	2013	AUG	5	Homo sapiens	-	Singapore	Singapore	0	0	CY200126	CY200121	CY200124	CY200123	CY200122	CY200125	0	0	1	1	1	1	1	1
B/Washington/08/2013	FALSE	2	-|-|-|Yamagata|-|-|-|-	Yamagata-	2013	-	-	Homo sapiens	-	USA	NULL	0	0	0	KT734965	0	KT734885	0	0	0	0	0	1	0	1	0	0
B/Wisconsin/13/2016	FALSE	6	-|-|-|Victoria|-|-|-|-	Victoria-	2016	FEB	29	Homo sapiens	-	USA	NULL	0	0	KX615165	KX615166	KX615167	KX615168	KX615169	KX615170	0	0	1	1	1	1	1	1
B/Singapore/70H/2010	FALSE	1	-|-|-|Victoria|-|-|-|-	Victoria-	2010	DEC	24	Homo sapiens	-	Singapore	NULL	0	0	0	JQ599509	0	0	0	0	0	0	0	1	0	0	0	0
B/Quebec/52/2015	FALSE	1	-|-|-|Yamagata|-|-|-|-	Yamagata-	2015	MAR	25	Homo sapiens	nasopharyngeal swab	Canada	Quebec	0	0	0	KU729520	0	0	0	0	0	0	0	1	0	0	0	0
B/Ontario/39/2014	FALSE	1	-|-|-|Yamagata|-|-|-|-	Yamagata-	2014	MAR	24	Homo sapiens	nasopharyngeal swab	Canada	Ontario	0	0	0	KP864231	0	0	0	0	0	0	0	1	0	0	0	0
B/Philippines/47/2010	FALSE	1	-|-|-|Victoria|-|-|-|-	Victoria-	2010	-	-	Homo sapiens	nasopharyngeal swab	Philippines	NULL	0	0	0	LC107151	0	0	0	0	0	0	0	1	0	0	0	0
B/Guangdong Jieyang Rongcheng/1263/2010	FALSE	1	-|-|-|Yamagata|-|-|-|-	Yamagata-	2010	MAY	6	Homo sapiens	-	China	Guangdong	0	0	0	KP459641	0	0	0	0	0	0	0	1	0	0	0	0
B/Jiangxi Donghu/1792/2007	FALSE	1	-|-|-|Victoria|-|-|-|-	Victoria-	2007	DEC	26	Homo sapiens	-	China	Jiangxi	0	0	0	KP461544	0	0	0	0	0	0	0	1	0	0	0	0
B/Guayaquil/FLA0959/2008	FALSE	1	-|-|-|Yamagata|-|-|-|-	Yamagata-	2008	-	-	Homo sapiens	-	Peru	NULL	0	0	0	EU855998	0	0	0	0	0	0	0	1	0	0	0	0
B/Iowa/37/2017	FALSE	6	-|-|-|Yamagata|-|-|-|-	Yamagata-	2017	DEC	12	Homo sapiens	-	USA	Iowa	0	0	MH081137	MH081138	MH081139	MH081140	MH081135	MH081141	0	0	1	1	1	1	1	1
Influenza B virus (B/Iowa/03/2002)	FALSE	6	-|-|-|Victoria|-|-|-|-	Victoria-	2002	MAR	19	Homo sapiens	-	USA	Iowa	0	0	CY019568	CY019563	CY019566	CY019565	CY019564	CY019567	0	0	1	1	1	1	1	1
B/Pennsylvania/04/2007	FALSE	1	-|-|-|Yamagata|-|-|-|-	Yamagata-	2007	FEB	2	Homo sapiens	-	USA	NULL	0	0	0	EU515903	0	0	0	0	0	0	0	1	0	0	0	0
B/Korea/KUMC-1021/2011	FALSE	2	-|-|-|Victoria|-|-|-|-	Victoria-	2011	DEC	1	Homo sapiens	nasopharyngeal swab	South Korea	NULL	0	0	0	MF440980	0	MF440981	0	0	0	0	0	1	0	1	0	0
B/Florida/10/2012	FALSE	3	-|-|-|Victoria|-|-|-|-	Victoria-	2012	JUL	2	Homo sapiens	-	USA	NULL	0	0	0	KC892044	0	KC892095	0	KC892043	0	0	0	1	0	1	0	1
B/Beijingdongcheng/15367/2015	FALSE	2	-|-|-|Yamagata|-|-|-|-	Yamagata-	2015	MAR	30	Homo sapiens	nasopharyngeal swab	China	NULL	0	0	0	KT383642	0	KT383550	0	0	0	0	0	1	0	1	0	0
B/Hong Kong/CUHK34393/2002	FALSE	1	-|-|-|Yamagata|-|-|-|-	Yamagata-	2002	-	-	Homo sapiens	-	Hong Kong	NULL	0	0	0	MF955676	0	0	0	0	0	0	0	1	0	0	0	0
B/Ehime/4/2004	FALSE	1	-|-|-|Victoria|-|-|-|-	Victoria-	2004	MAR	23	Homo sapiens	-	Japan	Ehime	0	0	0	KP460944	0	0	0	0	0	0	0	1	0	0	0	0
B/Hubei Wuchang/149/2008	FALSE	1	-|-|-|Yamagata|-|-|-|-	Yamagata-	2008	MAR	17	Homo sapiens	-	China	Hubei	0	0	0	KP461199	0	0	0	0	0	0	0	1	0	0	0	0
B/Taiwan/10870/2010	FALSE	1	-|-|-|Victoria|-|-|-|-	Victoria-	2010	JUN	15	Homo sapiens	-	Taiwan	NULL	0	0	0	JX047883	0	0	0	0	0	0	0	1	0	0	0	0
B/Tennessee/F2007A/2010	FALSE	5	-|-|-|Victoria|-|-|-|-	Victoria-	2010	DEC	10	Homo sapiens	-	USA	Memphis, TN	0	0	CY156950	CY156946	CY156948	CY156947	0	CY156949	0	0	1	1	1	1	0	1
B/Quebec/035/2016	FALSE	1	-|-|-|Victoria|-|-|-|-	Victoria-	2016	MAR	29	Homo sapiens	nasopharyngeal wash	Canada	Quebec	0	0	0	MF195945	0	0	0	0	0	0	0	1	0	0	0	0
B/Ohio/9730/2019	FALSE	6	-|-|-|Victoria|-|-|-|-	Victoria-	2019	APR	19	Homo sapiens	NP Swab	USA	Ohio	0	0	MN080970	MN080965	MN080968	MN080967	MN080966	MN080969	0	0	1	1	1	1	1	1
B/Bangkok/SI64/2013	FALSE	2	-|-|-|Yamagata|-|-|-|-	Yamagata-	2013	JAN	8	Homo sapiens	nasopharyngeal wash	Thailand	NULL	0	0	0	KX058952	0	KX058891	0	0	0	0	0	1	0	1	0	0
B/Florida/98/2016	FALSE	12	-|-|-|Yamagata|-|-|-|-	Yamagata-	2016	NOV	29	Homo sapiens	-	USA	Florida	0	0	CY211441	CY211442	CY229310	CY229311	CY211445	CY211446	0	0	2	2	2	2	2	2
B/Nevada/03/2017	FALSE	12	-|-|-|Yamagata|-|-|-|-	Yamagata-	2017	MAR	25	Homo sapiens	-	USA	Nevada	0	0	CY236736	CY236745	CY236738	CY236739	CY236740	CY236741	0	0	2	2	2	2	2	2
B/New York/3870/2014	FALSE	1	-|-|-|Yamagata|-|-|-|-	Yamagata-	2014	APR	4	Homo sapiens	Nasal Wash	USA	NY	0	0	0	CY187788	0	0	0	0	0	0	0	1	0	0	0	0
B/Louisiana/11/2019	FALSE	6	-|-|-|Victoria|-|-|-|-	Victoria-	2019	MAR	12	Homo sapiens	-	USA	Louisiana	0	0	MK995985	MK995986	MK995987	MK995982	MK995988	MK995989	0	0	1	1	1	1	1	1
B/Delaware/24/2017	FALSE	6	-|-|-|Victoria|-|-|-|-	Victoria-	2017	APR	7	Homo sapiens	-	USA	Delaware	0	0	CY233951	CY233952	CY233953	CY233954	CY233955	CY233956	0	0	1	1	1	1	1	1
B/Beijing/1782/2010	FALSE	1	-|-|-|Victoria|-|-|-|-	Victoria-	2010	-	-	Homo sapiens	-	China	Beijing	0	0	0	CY071968	0	0	0	0	0	0	0	1	0	0	0	0
B/Townsville/1/2010	FALSE	7	-|-|-|Victoria|-|-|-|-	Victoria-	2010	SEP	18	Homo sapiens	-	Australia	NULL	0	0	CY153591	CY153586	CY153589	CY153588	CY153587	CY153590	0	0	1	2	1	1	1	1
B/JiangxiJizhou/1207/2015	FALSE	2	-|-|-|Yamagata|-|-|-|-	Yamagata-	2015	DEC	31	Homo sapiens	-	China	Jiangxi	0	0	0	KY888408	0	KY888435	0	0	0	0	0	1	0	1	0	0
B/New Jersey/NHRC_93874/2018	FALSE	6	-|-|-|Victoria|-|-|-|-	Victoria-	2018	FEB	6	Homo sapiens	Combination Nasal/Throat Swab	USA	New Jersey	0	0	MH706634	MH706629	MH706632	MH706631	MH706630	MH706633	0	0	1	1	1	1	1	1
B/Malaysia/U2807/2013	FALSE	2	-|-|-|Yamagata|-|-|-|-	Yamagata-	2013	SEP	20	Homo sapiens	nasopharyngeal swab	Malaysia	Kuala Lumpur	0	0	0	KR073448	0	KR073616	0	0	0	0	0	1	0	1	0	0
B/Florida/82/2016	FALSE	6	-|-|-|Yamagata|-|-|-|-	Yamagata-	2016	SEP	9	Homo sapiens	-	USA	NULL	0	0	KY116845	KY116846	KY116847	KY116848	KY116849	KY116850	0	0	1	1	1	1	1	1
B/California/NHRC_BRD41928N/2018	FALSE	6	-|-|-|Yamagata|-|-|-|-	Yamagata-	2018	FEB	20	Homo sapiens	nasopharyngeal swab	USA	California	0	0	MH705994	MH705989	MH705992	MH705991	MH705990	MH705993	0	0	1	1	1	1	1	1
B/Minnesota/19/2018	FALSE	6	-|-|-|Yamagata|-|-|-|-	Yamagata-	2018	MAY	5	Homo sapiens	-	USA	Minnesota	0	0	MH606623	MH606624	MH606625	MH606626	MH606627	MH606628	0	0	1	1	1	1	1	1
B/New York/WC-LVD-14-018/2014	FALSE	6	-|-|-|Yamagata|-|-|-|-	Yamagata-	2014	APR	2	Homo sapiens	-	USA	Tompkins County, New York	0	0	CY191488	CY191483	CY191486	CY191485	CY191484	CY191487	0	0	1	1	1	1	1	1
B/Kenya/023/2012	FALSE	1	-|-|-|-|-|-|-|-	--	2012	AUG	18	Homo sapiens	nasopharyngeal swab	Kenya	NULL	0	0	0	0	0	KT266883	0	0	0	0	0	0	0	1	0	0
B/Utah/29/2016	FALSE	6	-|-|-|Victoria|-|-|-|-	Victoria-	2016	JAN	31	Homo sapiens	-	USA	NULL	0	0	KX613078	KX613079	KX613080	KX613081	KX613082	KX613083	0	0	1	1	1	1	1	1
B/Washington/77/2016	FALSE	11	-|-|-|Victoria|-|-|-|-	Victoria-	2016	APR	6	Homo sapiens	-	USA	NULL	0	0	KY043298	KY003720	KY003721	KY003722	KY003723	KY003724	0	0	2	2	2	2	1	2
B/California/104/2015	FALSE	12	-|-|-|Victoria|-|-|-|-	Victoria-	2015	NOV	13	Homo sapiens	-	USA	NULL	0	0	KX614651	KX614652	KX614653	KX614654	KX614655	KU592230	0	0	2	2	2	2	2	2
B/Minnesota/16/2019	FALSE	6	-|-|-|Yamagata|-|-|-|-	Yamagata-	2019	MAY	18	Homo sapiens	-	USA	Minnesota	0	0	MN230508	MN230509	MN230510	MN230511	MN230512	MN230513	0	0	1	1	1	1	1	1
B/Nicaragua/6656_01/2017	FALSE	5	-|-|-|Victoria|-|-|-|-	Victoria-	2017	AUG	15	Homo sapiens	-	Nicaragua	Managua	0	0	MK969498	MK969494	0	MK969496	MK969495	MK969497	0	0	1	1	0	1	1	1
B/Quebec/15/2015	FALSE	1	-|-|-|Yamagata|-|-|-|-	Yamagata-	2015	FEB	15	Homo sapiens	nasopharyngeal swab	Canada	Quebec	0	0	0	KU729497	0	0	0	0	0	0	0	1	0	0	0	0
B/Malaysia/1523/2004	FALSE	1	-|-|-|Victoria|-|-|-|-	Victoria-	2004	JUL	13	Homo sapiens	-	Malaysia	Kuala Lumpur	0	0	0	EF566446	0	0	0	0	0	0	0	1	0	0	0	0
B/South Dakota/33/2017	FALSE	18	-|-|-|Yamagata|-|-|-|-	Yamagata-	2017	NOV	6	Homo sapiens	-	USA	South Dakota	0	0	CY260241	CY260242	CY260243	MH131136	MH581990	MH581992	0	0	3	3	3	3	3	3
B/India/P1019670/2010	FALSE	1	-|-|-|-|-|-|-|-	--	2010	AUG	4	Homo sapiens	TS/NS	India	NULL	0	0	0	0	0	KF314355	0	0	0	0	0	0	0	1	0	0
B/Florida/54/2015	FALSE	6	-|-|-|Victoria|-|-|-|-	Victoria-	2015	JUN	1	Homo sapiens	-	USA	NULL	0	0	KT854052	KT854053	KT854054	KT854055	KT854096	KT854097	0	0	1	1	1	1	1	1
B/Piura/7432/2007	FALSE	1	-|-|-|Victoria|-|-|-|-	Victoria-	2007	-	-	Homo sapiens	-	Peru	NULL	0	0	0	KP459586	0	0	0	0	0	0	0	1	0	0	0	0
B/Maine/30/2018	FALSE	6	-|-|-|Yamagata|-|-|-|-	Yamagata-	2018	DEC	21	Homo sapiens	-	USA	Maine	0	0	MK625902	MK625903	MK625904	MK625905	MK625906	MK625907	0	0	1	1	1	1	1	1
B/Uganda/MUWRP-063/2009	FALSE	1	-|-|-|-|-|-|-|-	--	2009	JUL	28	Homo sapiens	-	Uganda	NULL	0	0	JX427086	0	0	0	0	0	0	0	1	0	0	0	0	0
B/California/05/2013	FALSE	3	-|-|-|Victoria|-|-|-|-	Victoria-	2013	APR	19	Homo sapiens	-	USA	NULL	0	0	0	KJ136152	0	KJ136153	0	KJ136154	0	0	0	1	0	1	0	1
B/Thailand/CU-H1618/2010	FALSE	1	-|-|-|Yamagata|-|-|-|-	Yamagata-	2010	FEB	22	Homo sapiens	nasopharyngeal swab	Thailand	NULL	0	0	0	KT725638	0	0	0	0	0	0	0	1	0	0	0	0
B/Hawaii/03/2018	FALSE	6	-|-|-|Yamagata|-|-|-|-	Yamagata-	2018	JAN	11	Homo sapiens	-	USA	Hawaii	0	0	MH136044	MH136045	MH136046	MH136047	MH136048	MH136049	0	0	1	1	1	1	1	1
B/Illinois/16/2015	FALSE	6	-|-|-|Yamagata|-|-|-|-	Yamagata-	2015	APR	5	Homo sapiens	-	USA	NULL	0	0	KX002868	KX003059	KX003071	KX002822	KX002884	KX002693	0	0	1	1	1	1	1	1
B/Hawaii/07/2014	FALSE	3	-|-|-|Victoria|-|-|-|-	Victoria-	2014	JUN	4	Homo sapiens	-	USA	NULL	0	0	0	KT283558	0	KT283567	0	KT283435	0	0	0	1	0	1	0	1
